date, pm25, pm10, o3, no2, so2, co
2021/3/1, 102, 71, 43, 30, 9, 7
2021/3/2, 134, 136, 42, 38, 10, 9
2021/3/3, 143, 96, 37, 38, 10, 11
2021/3/4, 124, 156, 37, 46, 15, 14
2021/3/5, 160, 189, 42, 40, 12, 18
2021/3/6, 165, 165, 51, 41, 25, 16
2021/3/7, 190, 55, 37, 28, 18, 10
2021/3/8, 151, 148, 32, 41, 22, 13
2021/3/9, 169, 125, 34, 31, 17, 12
2021/3/10, 147, 132, 42, 35, 18, 17
2021/3/11, 143, 181, 41, 37, 24, 13
2021/3/12, 163, 83, 38, 28, 8, 14
2021/3/13, 121, 108, 45, 33, 16, 15
2021/3/14, 137, 138, 37, 28, 13, 10
2021/3/15, 126, 96, 34, 26, 15, 8
2021/3/16, 134, 108, 36, 26, 12, 11
2021/3/17, 128, 100, 38, 27, 11, 8
2021/3/18, 130, 167, 48, 27, 19, 17
2021/3/19, 144, 185, 44, 30, 23, 14
2021/3/20, 173, 292, 55, 47, 30, 18
2021/3/21, 193, 303, 57, 45, 41, 12
2021/3/22, 202, 180, 44, 34, 25, 14
2021/3/23, 162, 143, 53, 28, 29, 8
2021/3/24, 222, 106, 36, 25, 16, 6
2021/3/25, 132, 91, 28, 26, 15, 9
2021/3/26, 111, 118, 35, 33, 10, 9
2021/3/27, 188, 88, 50, 36, 16, 13
2021/3/28, 152, 163, 39, 31, 17, 13
2021/3/29, 152, 97, 44, 17, 8, 9
2021/3/30, 135, 78, 48, 16, 14, 8
2021/3/31, 118, 112, 41, 21, 23, 10
2021/4/1, 153, 100, 41, 27, 28, 9
2020/10/2, 120, 62, 39, 15, 5, 8
2020/10/3, 95, 67, 40, 21, 6, 5
2020/10/4, 116, 72, 30, 21, 12, 7
2020/10/5, 111, 73, 72, 22, 9, 6
2020/10/6, 108, 78, 44, 29, 17, 7
2020/10/7, 114, 77, 43, 33, 11, 9
2020/10/8, 107, 79, 43, 42, 17, 6
2020/10/9, 130, 82, 40, 42, 9, 6
2020/10/10, 113, 81, 41, 48, 13, 9
2020/10/11, 148, 80, 49, 43, 12, 7
2020/10/12, 147, 78, 44, 45, 10, 8
2020/10/13, 151, 91, 36, 50, 11, 8
2020/10/14, 156, 84, 44, 41, 14, 6
2020/10/15, 145, 87, 46, 23, 12, 6
2020/10/16, 149, 75, 45, 18, 8, 9
2020/10/17, 146, 79, 35, 25, 11, 8
2020/10/18, 140, 84, 38, 23, 17, 7
2020/10/19, 142, 95, 45, 22, 13, 9
2020/10/20, 154, 104, 43, 19, 14, 8
2020/10/21, 144, 87, 50, 10, 9, 13
2020/10/22, 138, 85, 49, 21, 8, 9
2020/10/23, 124, 138, 41, 37, 11, 17
2020/10/24, 155, 54, 41, 31, 7, 18
2020/10/25, 143, 58, 48, 42, 13, 14
2020/10/26, 153, 61, 48, 33, 5, 15
2020/10/27, 113, 121, 42, 39, 11, 19
2020/10/28, 142, 86, 48, 46, 15, 11
2020/10/29, 144, 94, 54, 48, 10, 12
2020/10/30, 158, 90, 37, 35, 10, 14
2020/10/31, 154, 77, 35, 31, 11, 16
2020/11/1, 146, 77, 41, 39, 10, 14
2020/11/2, 153, 105, 70, 33, 18, 13
2020/11/3, 146, 269, 36, 28, 12, 18
2020/11/4, 140, 93, 49, 45, 16, 15
2020/11/5, 169, 90, 32, 47, 16, 15
2020/11/6, 141, 103, 40, 44, 11, 15
2020/11/7, 162, 95, 36, 49, 16, 12
2020/11/8, 158, 118, 38, 46, 10, 14
2020/11/9, 173, 109, 46, 48, 9, 12
2020/11/10, 163, 111, 44, 43, 10, 18
2020/11/11, 164, 114, 43, 47, 11, 17
2020/11/12, 179, 122, 47, 42, 10, 13
2020/11/13, 192, 107, 44, 37, 10, 12
2020/11/14, 159, 131, 42, 37, 10, 12
2020/11/15, 180, 195, 56, 30, 8, 9
2020/11/16, 242, 137, 60, 25, 7, 6
2020/11/17, 152, 97, 60, 22, 5, 7
2020/11/18, 155, 91, 57, 22, 7, 5
2020/11/19, 157, 85, 56, 28, 8, 7
2020/11/20, 139, 94, 45, 38, 7, 7
2020/11/21, 152, 89, 42, 23, 4, 8
2020/11/22, 141, 89, 220, 27, 5, 6
2020/11/23, 152, 132, 70, 49, 9, 15
2020/11/24, 163, 119, 37, 57, 7, 15
2020/11/25, 167, 110, 24, 36, 9, 14
2020/11/26, 166, 100, 35, 28, 10, 8
2020/11/27, 160, 80, 34, 25, 7, 5
2020/11/28, 136, 79, 32, 34, 8, 8
2020/11/29, 119, 96, 31, 39, 10, 11
2020/11/30, 142, 104, 95, 43, 16, 11
2020/12/1, 146, 105, 34, 47, 14, 13
2020/12/2, 148, 125, 43, 51, 12, 14
2020/12/3, 157, 121, 35, 58, 9, 14
2020/12/4, 156, 186, 39, 57, 17, 18
2020/12/5, 171, 311, 24, 73, 17, 26
2020/12/6, 197, 147, 41, 64, 10, 12
2020/12/7, 164, 120, 34, 63, 12, 13
2020/12/8, 160, 105, 39, 62, 12, 13
2020/12/9, 158, 119, 36, 58, 8, 15
2020/12/10, 163, 144, 36, 50, 16, 9
2020/12/11, 166, 34, 22, 27, 6, 6
2020/12/12, 109, 46, 26, 21, 7, 6
2020/12/13, 136, 89, 32, 23, 7, 10
2020/12/14, 153, 87, 26, 20, 8, 10
2020/12/15, 153, 86, 22, 20, 9, 8
2020/12/16, 154, 93, 46, 20, 7, 12
2020/12/17, 156, 98, 55, 23, 6, 6
2020/12/18, 153, 94, 34, 23, 16, 9
2020/12/19, 150, 85, 45, 21, 5, 8
2020/12/20, 128, 80, 37, 24, 8, 7
2020/12/21, 120, 102, 52, 27, 10, 12
2020/12/22, 135, 111, 38, 35, 8, 16
2020/12/23, 145, 182, 31, 38, 12, 16
2020/12/24, 147, 91, 37, 40, 12, 12
2020/12/25, 144, 71, 36, 26, 8, 8
2020/12/26, 132, 133, 47, 35, 7, 17
2020/12/27, 155, 87, 41, 28, 4, 6
2020/12/28, 138, 128, 31, 28, 6, 10
2020/12/29, 130, 89, 31, 30, 5, 6
2020/12/30, 128, 88, 36, 29, 5, 9
2020/12/31, 148, 91, 33, 25, 7, 9
2021/1/1, 156, 109, 34, 31, 11, 9
2021/1/2, 166, 107, 31, 37, 7, 9
2021/1/3, 159, 107, 44, 31, 5, 10
2021/1/4, 159, 186, 39, 38, 11, 12
2020/7/2, 71, 55, 43, 9, 9, 6
2020/7/3, 51, 68, 37, 13, 6, 4
2020/7/4, 70, 61, 50, 12, 10, 6
2020/7/5, 88, 41, 38, 8, 7, 4
2020/7/6, 60, 38, 26, 9, 10, 5
2020/7/7, 62, 44, 29, 7, 7, 5
2020/7/8, 56, 53, 149, 10, 8, 7
2020/7/9, 89, 51, 244, 13, 8, 5
2020/7/10, 99, 36, 191, 13, 6, 5
2020/7/11, 82, 40, 335, 11, 7, 5
2020/7/12, 71, 52, 246, 12, 10, 5
2020/7/13, 82, 62, 296, 11, 9, 5
2020/7/14, 98, 67, 295, 14, 8, 5
2020/7/15, 112, 66, 280, 14, 7, 5
2020/7/16, 103, 62, 278, 23, 10, 7
2020/7/17, 87, 45, 298, 15, 7, 6
2020/7/18, 68, 40, 364, 8, 6, 5
2020/7/19, 59, 55, 280, 10, 6, 5
2020/7/20, 84, 48, 297, 12, 7, 6
2020/7/21, 90, 39, 500, 12, 7, 4
2020/7/22, 80, 46, 263, 15, 7, 5
2020/7/23, 97, 49, 235, 15, 8, 4
2020/7/24, 98, 57, 371, 14, 4, 5
2020/7/25, 116, 55, 262, 20, 5, 7
2020/7/26, 121, 51, 280, 11, 5, 6
2020/7/27, 92, 36, 335, 17, 6, 7
2020/7/28, 83, 49, 280, 12, 6, 7
2020/7/29, 98, 48, 254, 11, 4, 7
2020/7/30, 98, 64, 237, 20, 5, 6
2020/7/31, 125, 53, 13, 17, 6, 8
2020/8/1, 119, 39, 41, 14, 7, 7
2020/8/2, 88, 41, 18, 11, 10, 8
2020/8/3, 82, 39, 27, 8, 9, 7
2020/8/4, 64, 51, 28, 9, 7, 7
2020/8/5, 64, 59, 28, 14, 8, 7
2020/8/6, 85, 39, 17, 16, 9, 7
2020/8/7, 89, 46, 24, 12, 5, 8
2020/8/8, 89, 47, 34, 13, 8, 5
2020/8/9, 84, 59, 38, 17, 9, 5
2020/8/10, 117, 81, 38, 17, 8, 7
2020/8/11, 134, 83, 40, 14, 6, 6
2020/8/12, 118, 50, 230, 12, 5, 6
2020/8/13, 82, 45, 138, 9, 6, 8
2020/8/14, 69, 43, 40, 15, 5, 8
2020/8/15, 69, 67, 28, 20, 4, 10
2020/8/16, 90, 60, 30, 19, 5, 6
2020/8/17, 93, 50, 28, 18, 6, 10
2020/8/18, 85, 45, 16, 18, 5, 11
2020/8/19, 86, 49, 21, 14, 6, 4
2020/8/20, 89, 54, 15, 13, 6, 5
2020/8/21, 100, 53, 19, 13, 5, 5
2020/8/22, 102, 52, 16, 13, 6, 3
2020/8/23, 106, 51, 20, 15, 4, 4
2020/8/24, 92, 47, 19, 16, 6, 4
2020/8/25, 67, 51, 10, 13, 5, 4
2020/8/26, 82, 51, 31, 11, 8, 5
2020/8/27, 79, 52, 30, 11, 7, 4
2020/8/28, 88, 51, 31, 11, 7, 5
2020/8/29, 77, 53, 29, 11, 5, 5
2020/8/30, 85, 49, 21, 12, 3, 6
2020/8/31, 84, 43, 27, 15, 5, 6
2020/9/1, 63, 49, 15, 12, 5, 4
2020/9/2, 89, 50, 21, 11, 5, 7
2020/9/3, 92, 70, 29, 14, 5, 4
2020/9/4, 115, 59, 28, 17, 5, 7
2020/9/5, 105, 67, 25, 17, 6, 10
2020/9/6, 115, 58, 29, 14, 5, 5
2020/9/7, 81, 53, 27, 13, 6, 8
2020/9/8, 90, 50, 27, 16, 7, 8
2020/9/9, 72, 55, 38, 20, 5, 7
2020/9/10, 91, 60, 49, 16, 8, 6
2020/9/11, 105, 54, 72, 14, 6, 6
2020/9/12, 92, 52, 44, 16, 8, 6
2020/9/13, 82, 45, 23, 13, 6, 5
2020/9/14, 60, 42, 34, 14, 9, 6
2020/9/15, 47, 46, 40, 15, 5, 7
2020/9/16, 67, 51, 42, 14, 6, 6
2020/9/17, 74, 47, 30, 14, 7, 7
2020/9/18, 90, 45, 19, 21, 7, 5
2020/9/19, 94, 54, 21, 16, 9, 6
2020/9/20, 81, 54, 31, 15, 10, 7
2020/9/21, 81, 50, 37, 15, 12, 5
2020/9/22, 67, 63, 37, 17, 9, 6
2020/9/23, 103, 73, 34, 20, 6, 7
2020/9/24, 140, 68, 36, 21, 4, 5
2020/9/25, 111, 68, 34, 21, 6, 8
2020/9/26, 124, 66, 39, 18, 7, 6
2020/9/27, 111, 64, 32, 18, 6, 4
2020/9/28, 99, 72, 38, 29, 18, 7
2020/9/29, 127, 72, 41, 23, 7, 6
2020/9/30, 127, 69, 35, 22, 6, 6
2020/10/1, 121, 65, 38, 19, 5, 6
2020/4/2, 79, 67, 32, 12, 8, 2
2020/4/3, 80, 66, 39, 18, 10, 6
2020/4/4, 94, 65, 47, 17, 13, 3
2020/4/5, 107, 66, 46, 18, 13, 3
2020/4/6, 116, 70, 42, 12, 9, 2
2020/4/7, 121, 74, 44, 7, 13, 3
2020/4/8, 116, 67, 141, 6, 14, 2
2020/4/9, 102, 68, 39, 10, 9, 2
2020/4/10, 95, 62, 37, 12, 13, 3
2020/4/11, 90, 59, 34, 15, 12, 3
2020/4/12, 90, 58, 38, 11, 8, 2
2020/4/13, 79, 51, 39, 11, 12, 3
2020/4/14, 186, 58, 35, 10, 11, 2
2020/4/15, 92, 55, 34, 8, 9, 3
2020/4/16, 75, 64, 38, 19, 11, 4
2020/4/17, 114, 61, 38, 11, 7, 2
2020/4/18, 88, 70, 35, 8, 15, 3
2020/4/19, 89, 54, 36, 6, 10, 2
2020/4/20, 69, 61, 33, 6, 12, 2
2020/4/21, 87, 60, 33, 7, 7, 3
2020/4/22, 92, 70, 37, 7, 8, 3
2020/4/23, 94, 63, 38, 6, 15, 2
2020/4/24, 92, 63, 43, 10, 8, 2
2020/4/25, 85, 57, 37, 5, 8, 3
2020/4/26, 83, 59, 41, 5, 3, 3
2020/4/27, 80, 64, 48, 8, 13, 3
2020/4/28, 92, 65, 48, 11, 19, 3
2020/4/29, 94, 61, 51, 10, 14, 5
2020/4/30, 83, 60, 55, 7, 16, 3
2020/5/1, 83, 67, 50, 5, 12, 4
2020/5/2, 85, 53, 54, 6, 12, 4
2020/5/3, 72, 54, 55, 6, 8, 5
2020/5/4, 75, 58, 56, 6, 9, 6
2020/5/5, 76, 89, 59, 12, 2, 4
2020/5/6, 95, 61, 59, 8, 4, 5
2020/5/7, 81, 60, 55, 9, 6, 3
2020/5/8, 91, 56, 54, 6, 6, 4
2020/5/9, 80, 59, 48, 7, 6, 4
2020/5/10, 75, 53, 54, 6, , 6
2020/5/11, 81, 55, 48, 6, , 5
2020/5/12, 70, 57, 55, 7, , 4
2020/5/13, 71, 56, 48, 7, 6, 3
2020/5/14, 73, 55, 52, 8, 6, 3
2020/5/15, 71, 62, 59, 8, 6, 4
2020/5/16, 64, 76, 50, 8, 6, 3
2020/5/17, 103, 53, 53, 8, 6, 5
2020/5/18, 82, 52, 53, 9, 6, 6
2020/5/19, 69, 50, 53, 11, 6, 4
2020/5/20, 76, 63, 57, 9, 6, 5
2020/5/21, 79, 65, 53, 11, , 4
2020/5/22, 97, 68, 56, 15, , 5
2020/5/23, 91, 63, 53, 9, , 5
2020/5/24, 87, 56, 55, 7, , 7
2020/5/25, 78, 57, 52, 6, , 5
2020/5/26, 77, 73, 49, 8, , 4
2020/5/27, 91, 67, 47, 9, , 7
2020/5/28, 91, 65, 46, 8, , 5
2020/5/29, 88, 63, 37, 8, , 4
2020/5/30, 75, 55, 45, 7, , 3
2020/5/31, 79, 56, 45, 6, , 3
2020/6/1, 74, 385, 46, 10, 5, 5
2020/6/2, 88, 292, 74, 19, 21, 3
2020/6/3, 278, 120, 58, 19, 11, 3
2020/6/4, 152, 62, 134, 16, 10, 7
2020/6/5, 84, 66, 129, 14, 6, 5
2020/6/6, 89, 54, 35, 18, 7, 5
2020/6/7, 94, 57, 34, 14, 6, 7
2020/6/8, 68, 58, 27, 12, 5, 5
2020/6/9, 72, 64, 36, 10, 5, 7
2020/6/10, 69, 69, 37, 9, 9, 7
2020/6/11, 75, 53, 32, 12, 8, 6
2020/6/12, 68, 68, 39, 9, 7, 7
2020/6/13, 69, 52, 25, 12, 9, 10
2020/6/14, 71, 65, 32, 12, 9, 7
2020/6/15, 75, 51, 29, 14, 9, 7
2020/6/16, 68, 64, 32, 10, 5, 7
2020/6/17, 93, 7, 26, 18, 4, 6
2020/6/18, 289, 65, 40, 15, 5, 4
2020/6/19, 32, 67, 37, 15, 4, 6
2020/6/20, 62, 60, 39, 9, 4, 4
2020/6/21, 74, 75, 34, 5, 5, 6
2020/6/22, 76, 68, 37, 7, 6, 4
2020/6/23, 61, 67, 40, 6, 6, 4
2020/6/24, 69, 56, 32, 12, 5, 6
2020/6/25, 88, 65, 38, 10, 5, 5
2020/6/26, 88, 98, 38, 13, 4, 5
2020/6/27, 102, 66, 37, 21, 5, 4
2020/6/28, 97, 76, 195, 10, 5, 4
2020/6/29, 93, 72, 289, 11, 5, 5
2020/6/30, 87, 73, 35, 25, 7, 6
2020/7/1, 108, 76, 38, 15, 6, 5
2020/1/2, 162, 87, 9, 6, 11, 7
2020/1/3, 159, 87, 9, 6, 15, 7
2020/1/4, 157, 92, 9, 9, 19, 8
2020/1/5, 147, 75, 9, 6, 19, 5
2020/1/6, 133, 80, 9, 7, 17, 8
2020/1/7, 123, 101, 9, 9, 26, 6
2020/1/8, 157, 78, 9, 7, 13, 6
2020/1/9, 135, 67, 9, 5, 19, 6
2020/1/10, 108, 77, 9, 4, 12, 6
2020/1/11, 139, 78, 9, 6, 20, 7
2020/1/12, 147, 102, 9, 9, 26, 9
2020/1/13, 166, 82, 9, 7, 33, 6
2020/1/14, 150, 31, 9, 6, 11, 5
2020/1/15, 103, 61, 9, 7, 8, 5
2020/1/16, 119, 62, 9, 5, 4, 5
2020/1/17, 112, 360, 9, 7, 17, 6
2020/1/18, 159, 74, 9, 11, 30, 6
2020/1/19, 136, 62, 9, 9, 20, 5
2020/1/20, 103, 65, 9, 6, 22, 6
2020/1/21, 102, 84, 9, 11, 36, 7
2020/1/22, 130, 82, 9, 9, 23, 5
2020/1/23, 133, 68, 9, 7, 16, 5
2020/1/24, 111, 63, 9, 11, 33, 5
2020/1/25, 106, 89, 23, 10, 51, 5
2020/1/26, 153, 120, 14, 5, 50, 16
2020/1/27, 131, 65, 19, 13, 23, 4
2020/1/28, 95, 55, 16, 7, 15, 4
2020/1/29, 63, 60, 13, 8, 38, 7
2020/1/30, 93, 67, 20, 12, 57, 6
2020/1/31, 112, 78, 19, 23, 37, 7
2020/2/1, 141, 81, 29, 23, 24, 11
2020/2/2, 136, 70, 10, 17, 15, 5
2020/2/3, 128, 76, 29, 20, 13, 6
2020/2/4, 146, 87, 30, 26, 22, 7
2020/2/5, 156, 92, 23, 27, 26, 7
2020/2/6, 157, 81, 25, 24, 23, 5
2020/2/7, 134, 89, 27, 24, 22, 9
2020/2/8, 149, 94, 34, 23, 21, 3
2020/2/9, 272, 84, 16, 18, 12, 5
2020/2/10, 157, 82, 31, 22, 15, 6
2020/2/11, 149, 95, 29, 25, 21, 6
2020/2/12, 161, 114, 32, 23, 24, 10
2020/2/13, 163, 110, 32, 21, 17, 5
2020/2/14, 163, 81, 12, 26, 23, 5
2020/2/15, 128, 91, 31, 30, 26, 7
2020/2/16, 156, 84, 31, 28, 28, 5
2020/2/17, 140, 104, 35, 20, 25, 9
2020/2/18, 122, 102, 35, 26, 29, 12
2020/2/19, 155, 122, 62, 31, 67, 6
2020/2/20, 174, 106, 33, 32, 50, 5
2020/2/21, 138, 85, 28, 23, 33, 4
2020/2/22, 128, 72, 35, 24, 19, 4
2020/2/23, 104, 75, 21, 24, 20, 4
2020/2/24, 138, 94, 36, 33, 19, 5
2020/2/25, 147, 139, 34, 44, 42, 8
2020/2/26, 153, 157, 24, 57, 61, 11
2020/2/27, 196, 109, 33, 43, 34, 14
2020/2/28, 166, 106, 35, 41, 32, 12
2020/2/29, 145, 90, 36, 33, 32, 10
2020/3/1, 133, 84, 21, 26, 34, 9
2020/3/2, 128, 98, 22, 28, 35, 9
2020/3/3, 134, 112, 14, 29, 70, 11
2020/3/4, 164, 85, 39, 13, 28, 6
2020/3/5, 120, 80, 29, 10, 32, 4
2020/3/6, 113, 87, 25, 13, 36, 3
2020/3/7, 127, 92, 35, 18, 18, 4
2020/3/8, 122, 68, , 21, 18, 5
2020/3/9, 189, 68, 35, 13, 17, 4
2020/3/10, 103, 69, 6, 7, 11, 3
2020/3/11, 102, 64, 6, 9, 9, 2
2020/3/12, 92, 79, 7, 13, 17, 2
2020/3/13, 104, 72, 33, 11, 10, 2
2020/3/14, 108, 78, 31, 15, 21, 3
2020/3/15, 111, 80, 25, 14, 13, 2
2020/3/16, 110, 67, 40, 15, 12, 3
2020/3/17, 103, 82, 38, 16, 15, 6
2020/3/18, 130, 84, 42, 19, 18, 6
2020/3/19, 137, 101, 25, 19, 31, 4
2020/3/20, 175, 72, 25, 14, 27, 3
2020/3/21, 116, 89, 28, 13, 39, 5
2020/3/22, 155, 85, 23, 7, 20, 6
2020/3/23, 122, 76, 39, 14, 15, 3
2020/3/24, 112, 71, 38, 10, 20, 4
2020/3/25, 93, 69, 28, 16, 26, 11
2020/3/26, 99, 67, 32, 10, 14, 2
2020/3/27, 111, 33, 26, 8, 7, 3
2020/3/28, 77, 59, 30, 16, 7, 2
2020/3/29, 101, 61, 29, 12, 10, 3
2020/3/30, 71, 67, 26, 16, 8, 2
2020/3/31, 86, 71, 31, 9, 15, 2
2020/4/1, 86, 66, 29, 9, 10, 3
2019/10/2, 83, 76, 26, 55, 53, 31
2019/10/3, 132, 86, 32, 46, 43, 30
2019/10/4, 126, 86, 37, 47, 48, 36
2019/10/5, 122, 92, 31, 75, 58, 35
2019/10/6, 139, 81, 64, 56, 59, 28
2019/10/7, 148, 108, 58, 71, 55, 38
2019/10/8, 178, 99, 68, 70, 58, 34
2019/10/9, 152, 125, 65, 80, 54, 25
2019/10/10, 178, 120, 59, 79, 54, 38
2019/10/11, 190, 99, 85, 84, 55, 34
2019/10/12, 141, 129, 92, 92, 62, 24
2019/10/13, 185, 191, 13, 79, , 
2019/10/14, 245, 166, 67, 75, 61, 10
2019/10/15, 168, 130, 80, 84, 58, 32
2019/10/16, 165, 121, 89, 83, 54, 20
2019/10/17, 169, 112, 81, 86, 51, 30
2019/10/18, 174, 110, 75, 85, , 19
2019/10/19, 182, 100, 76, 74, 41, 7
2019/10/20, 167, 87, 57, 71, 43, 6
2019/10/21, 167, 82, 81, 56, 44, 3
2019/10/22, 163, 87, 83, 50, 45, 3
2019/10/23, 166, 64, 66, 53, 46, 3
2019/10/24, 125, 76, 94, 60, 46, 4
2019/10/25, 130, 97, 90, 76, 53, 6
2019/10/26, 161, 77, 94, 40, 37, 2
2019/10/27, 146, 63, 63, 32, 48, 4
2019/10/28, 141, 104, 28, 31, 43, 2
2019/10/29, 146, 69, 30, 27, 43, 2
2019/10/30, 101, 43, 32, 33, 52, 11
2019/10/31, 57, 90, 40, 52, 49, 13
2019/11/1, 127, 95, 34, 52, 53, 9
2019/11/2, 145, 78, 21, 40, 49, 8
2019/11/3, 110, 56, 23, 48, 52, 11
2019/11/4, 94, 79, 60, 76, 52, 8
2019/11/5, 153, 88, 75, 84, 55, 10
2019/11/6, 164, 108, 70, 77, 46, 8
2019/11/7, 181, 61, 29, 74, 59, 9
2019/11/8, 134, 69, 19, 67, 61, 8
2019/11/9, 149, 76, 27, 68, 60, 9
2019/11/10, 132, 89, 27, 66, 60, 8
2019/11/11, 156, 108, 27, 79, , 12
2019/11/12, 165, 142, 27, 99, , 12
2019/11/13, 169, 107, 21, 89, , 12
2019/11/14, 169, 81, 16, 84, 58, 9
2019/11/15, 132, 70, 6, 53, 57, 11
2019/11/16, 115, 86, 7, 63, 59, 11
2019/11/17, 159, 62, 6, 59, 55, 15
2019/11/18, 146, 70, 6, 67, 57, 15
2019/11/19, 143, 65, 6, 52, 60, 6
2019/11/20, 133, 69, 7, 45, 67, 13
2019/11/21, 115, 68, 7, 51, 59, 7
2019/11/22, 135, 70, 6, 46, 74, 7
2019/11/23, 140, 75, 7, 50, 54, 6
2019/11/24, 144, 72, 6, 45, 55, 7
2019/11/25, 147, 77, 6, 52, 53, 10
2019/11/26, 161, 73, 36, 43, 56, 9
2019/11/27, 145, 75, 32, 44, 57, 6
2019/11/28, 136, 65, 25, 59, 65, 9
2019/11/29, 106, 66, 26, 47, 76, 9
2019/11/30, 132, 66, 22, 39, 61, 9
2019/12/1, 129, 62, 23, 37, 55, 6
2019/12/2, 119, 61, 23, 27, 50, 5
2019/12/3, 128, 61, 25, 24, 54, 6
2019/12/4, 128, 70, 23, 27, 45, 5
2019/12/5, 138, 78, 21, 35, 25, 5
2019/12/6, 149, 84, 21, 32, 16, 4
2019/12/7, 151, 106, 27, 41, 14, 5
2019/12/8, 173, 90, 28, 37, 15, 5
2019/12/9, 170, 85, 30, 22, 19, 4
2019/12/10, 162, 94, 22, 15, 25, 6
2019/12/11, 166, 83, 23, 10, 24, 9
2019/12/12, 154, 78, 14, 6, 29, 1
2019/12/13, 139, 69, 13, 4, 11, 1
2019/12/14, 128, 72, 13, 6, 12, 2
2019/12/15, 147, 66, 14, 4, 7, 1
2019/12/16, 122, 68, 20, 9, 8, 3
2019/12/17, 117, 73, 14, 11, 12, 3
2019/12/18, 133, 82, 11, 12, 13, 5
2019/12/19, 156, 109, 8, 11, 18, 10
2019/12/20, 174, 98, 10, 10, 15, 1
2019/12/21, 169, 75, 5, 15, 34, 7
2019/12/22, 135, 74, 4, 7, 16, 3
2019/12/23, 150, 71, 2, 7, 29, 7
2019/12/24, 148, 70, 2, 9, 32, 9
2019/12/25, 133, 72, 3, 8, 31, 6
2019/12/26, 138, 70, 9, 14, 23, 5
2019/12/27, 136, 60, 8, 22, 25, 5
2019/12/28, 102, 60, 9, 17, 31, 6
2019/12/29, 111, 69, 9, 19, 23, 8
2019/12/30, 130, , , , , 
2019/7/2, 118, 80, 44, 52, 24, 13
2019/7/3, 118, 70, 28, 49, 23, 14
2019/7/4, 119, 74, 11, 68, 22, 15
2019/7/5, 124, 81, 14, 49, 17, 15
2019/7/6, 128, 73, 11, 79, 20, 14
2019/7/7, 124, 62, 33, 64, 16, 13
2019/7/8, 100, 79, 16, 52, 15, 14
2019/7/9, 107, 83, 19, 61, 15, 13
2019/7/10, 116, 87, 25, 73, 15, 12
2019/7/11, 122, 81, 17, 47, 40, 11
2019/7/12, 118, 77, 20, 49, 41, 11
2019/7/13, 114, 73, 21, 54, 44, 12
2019/7/14, 108, 78, 31, 45, 45, 11
2019/7/15, 116, 81, 22, 53, 56, 11
2019/7/16, 116, 80, 20, 47, 59, 12
2019/7/17, 109, 80, 22, 50, 51, 12
2019/7/18, 100, 75, 29, 48, 53, 13
2019/7/19, 94, 83, 45, 61, 47, 13
2019/7/20, 123, 88, 58, 67, 46, 14
2019/7/21, 134, 75, 72, 71, 40, 16
2019/7/22, 128, 64, 75, 53, 26, 15
2019/7/23, 106, 124, 38, 75, 17, 17
2019/7/24, 160, 109, 43, 46, 23, 18
2019/7/25, 129, 106, 19, 71, 25, 14
2019/7/26, 129, 72, 28, 14, 28, 
2019/7/27, 124, 72, 31, 19, 45, 
2019/7/28, 111, 73, 28, 13, 41, 
2019/7/29, 115, 119, 45, 19, 35, 
2019/7/30, 115, , 21, 13, 31, 12
2019/7/31, 114, , 24, 22, 26, 6
2019/8/1, 87, 78, 16, 10, 25, 13
2019/8/2, 120, 92, 24, 20, 25, 12
2019/8/3, 143, 82, 17, 13, 20, 10
2019/8/4, 123, 76, 27, 16, 19, 10
2019/8/5, 104, 99, 31, 14, 21, 12
2019/8/6, 116, 113, 36, 25, 19, 12
2019/8/7, 130, 122, 19, 13, 20, 11
2019/8/8, 147, 120, 25, 21, 19, 13
2019/8/9, 133, 71, 26, 32, 21, 12
2019/8/10, 114, 43, 18, 18, 22, 12
2019/8/11, 71, 70, 20, 17, 19, 11
2019/8/12, 105, 103, 28, 22, 20, 10
2019/8/13, 126, 110, 37, 22, 18, 8
2019/8/14, 116, 115, 31, 16, 20, 10
2019/8/15, 128, 81, 23, 23, 19, 11
2019/8/16, 122, 60, 24, 19, 21, 11
2019/8/17, 84, 94, 32, 18, 20, 13
2019/8/18, 113, 90, 39, 32, 18, 9
2019/8/19, 119, 115, 30, 27, 13, 4
2019/8/20, 109, 92, 45, 22, 22, 8
2019/8/21, 122, 98, 53, 26, 20, 9
2019/8/22, 102, 118, 53, 29, 21, 9
2019/8/23, 117, 114, 46, 24, 25, 8
2019/8/24, 124, 94, 60, 25, 18, 7
2019/8/25, 113, 83, 54, 26, 19, 8
2019/8/26, 89, 105, 17, 25, 27, 12
2019/8/27, 115, 94, 15, 16, 22, 15
2019/8/28, 148, 66, 45, 21, 20, 11
2019/8/29, 103, 69, 20, 21, 30, 9
2019/8/30, 108, 82, 25, 19, 24, 7
2019/8/31, 112, 78, 26, 21, 22, 5
2019/9/1, 104, 66, 36, 21, 23, 6
2019/9/2, 92, 56, 32, 23, 24, 8
2019/9/3, 79, 64, 35, 22, 25, 8
2019/9/4, 112, 65, 61, 28, 24, 8
2019/9/5, 107, 54, 69, 38, 25, 11
2019/9/6, 115, 60, 81, 37, 25, 8
2019/9/7, 130, 61, 35, 24, 24, 6
2019/9/8, 100, 51, 48, 21, 21, 6
2019/9/9, 95, 55, 50, 27, 26, 8
