date, pm25, pm10, o3, no2, so2, co
2018/11/8, 59, 37, 33, 15, 2, 10
2018/11/9, 63, 42, 44, 11, 1, 11
2018/11/10, 71, 47, 2, 14, 1, 19
2018/11/11, 80, 35, 48, 12, 2, 9
2018/11/12, 55, 35, 49, 9, 1, 9
2018/11/13, 59, 40, 26, 13, 4, 12
2018/11/14, 61, 24, 37, 9, 3, 10
2018/11/15, 32, 34, 26, 6, 1, 7
2018/11/16, 56, 62, 41, 11, 3, 10
2018/11/17, 96, 47, 44, 19, 2, 17
2018/11/18, 85, 47, 69, 15, 3, 15
2018/11/19, 104, 45, 46, 14, 3, 14
2018/11/20, 78, 59, 42, 14, 5, 13
2018/11/21, 99, 63, 35, 15, 4, 16
2018/11/22, 94, 52, 53, 19, 5, 14
2018/11/23, 81, 56, 65, 17, 4, 17
2018/11/24, 87, 50, 68, 18, 3, 20
2018/11/25, 112, 44, 34, 16, 2, 12
2018/11/26, 68, 62, 32, 11, 2, 13
2018/11/27, 101, 52, 43, 15, 1, 16
2018/11/28, 76, 22, 29, 12, 1, 13
2018/11/29, 43, 13, 15, 7, 1, 8
2018/11/30, 28, 26, 20, 4, 1, 8
2018/12/1, 42, 58, 34, 8, 3, 9
2018/12/2, 83, 43, 2, 16, 2, 25
2018/12/3, 61, 52, 57, 13, 3, 17
2018/12/4, 97, 51, 49, 21, 2, 19
2018/12/5, 90, 46, 33, 19, 2, 17
2018/12/6, 80, 37, 39, 13, 4, 11
2018/12/7, 70, 51, 33, 11, 5, 10
2018/12/8, 81, 32, 29, 15, 8, 13
2018/12/9, 42, 45, 25, 10, 11, 11
2018/12/10, 69, 43, 34, 10, 2, 16
2018/12/11, 68, 54, 31, 11, 3, 15
2018/12/12, 100, 47, 37, 15, 2, 12
2018/12/13, 91, 33, 19, 14, 6, 13
2018/12/14, 46, 51, 20, 8, 1, 11
2018/12/15, 68, 42, 1, 10, , 25
2018/12/16, 62, 54, 42, 13, , 16
2018/12/17, 105, 69, 48, 19, 2, 16
2018/12/18, 100, 40, 58, 22, 2, 18
2018/12/19, 64, 44, 32, 13, 2, 11
2018/12/20, 61, 44, 32, 13, 4, 14
2018/12/21, 111, 43, 36, 13, 1, 11
2018/12/22, 77, 71, 41, 17, 3, 16
2018/12/23, 137, 65, 61, 29, 9, 20
2018/12/24, 155, 63, 65, 28, 5, 21
2018/12/25, 109, 142, 39, 20, 2, 19
2018/12/26, 257, 43, 67, 20, 4, 24
2018/12/27, 81, 42, 27, 13, 2, 11
2018/12/28, 68, 48, 20, 13, 2, 12
2018/12/29, 104, 56, 29, 13, 4, 14
2018/12/30, 100, 39, 39, 15, 2, 12
2018/12/31, 60, , 28, 10, 1, 11
2018/7/2, 86, , 32, 9, , 8
2018/7/3, 86, , 42, 7, 1, 6
2018/7/4, 86, , 41, 9, 1, 7
2018/7/5, 86, , 31, 9, 1, 7
2018/7/6, 86, , 26, 8, , 6
2018/7/7, 86, , 23, 8, , 7
2018/7/8, 86, , 32, 7, 1, 6
2018/7/9, 54, , 26, 9, 1, 8
2018/8/16, 56, , 39, 6, 2, 5
2018/8/17, 82, , 38, 7, 2, 6
2018/8/18, 67, , 41, 7, 2, 6
2018/8/19, 64, , 40, 6, 1, 7
2018/8/20, 66, , 38, 6, 1, 7
2018/8/21, 52, , 39, 5, 1, 5
2018/8/25, 58, , 42, 7, 1, 6
2018/8/26, 70, , 32, 6, 1, 6
2018/8/27, 64, , 40, 7, 2, 8
2018/8/28, 71, , 41, 5, 1, 6
2018/8/29, 62, , 39, 7, 1, 7
2018/8/30, 58, , 29, 8, 2, 8
2018/5/19, 81, , , , , 
2018/5/20, 123, , , , , 
2018/5/21, 68, , , , , 
2018/5/22, 113, , , , , 
2018/5/23, 109, , , , , 
2018/5/24, 141, , , 9, 4, 7
2018/5/25, 123, , 47, 9, 9, 8
2018/5/26, 114, , 58, 12, 6, 9
2018/5/27, 196, , 71, 9, 4, 9
2018/5/28, 134, , 78, 9, 4, 9
2018/5/29, 159, , 54, 9, 2, 8
2018/5/30, 121, , 67, 12, 5, 9
2018/5/31, 119, , 58, 10, 4, 9
2018/6/1, 131, , 22, 7, 2, 9
2018/6/2, 115, , 41, 5, 4, 6
2018/6/3, 109, , 36, 9, 4, 7
2018/6/4, 134, , 38, 5, 5, 7
2018/6/5, 94, , 53, 6, 5, 7
2018/6/6, 109, , 51, 7, 5, 7
2018/6/7, 140, , 17, 8, 6, 7
2018/6/14, 48, , 39, 10, 1, 7
2018/6/15, 57, , 34, 9, 1, 6
2018/6/16, 56, , 34, 7, 1, 6
2018/6/17, 44, , 35, 7, 2, 6
2018/6/18, 52, , 40, 9, 2, 6
2018/6/19, 58, , 24, 10, 20, 7
2018/6/20, 39, , 28, 11, 2, 7
2018/6/21, 49, , 34, 12, 1, 7
2018/6/22, 55, , 30, 11, 1, 6
2018/6/23, 67, , , , , 
2018/6/25, 56, , 22, 10, 1, 6
2018/6/26, 43, , 27, 10, 1, 7
2018/6/27, 45, , 30, 9, , 8
2018/6/28, 41, , 33, 10, , 10
2018/6/29, 52, , 15, 11, 3, 8
2018/6/30, 70, , , , , 
2018/1/24, 118, 56, 41, 23, 2, 13
2018/1/25, 105, 42, 39, 15, 5, 10
2018/1/26, 78, 29, 24, 13, 5, 10
2018/1/27, 114, 45, 37, 21, 3, 13
2018/1/28, 131, 53, 58, 23, 4, 13
2018/1/29, 77, 23, 29, 16, 2, 9
2018/1/30, 45, , , , , 
2024/4/7, , 30, , , , 
2024/4/8, , 43, , , , 
2024/4/9, , 47, , , , 
2024/4/10, , 50, , , , 
2024/4/11, , 37, , , , 
2024/4/12, , 44, , , , 
2024/4/13, , 44, , , , 
2024/1/2, , 43, , , , 
2024/1/3, , 44, , , , 
2024/1/4, , 41, , , , 
2024/1/5, , 34, , , , 
2024/1/6, , 37, , , , 
2024/1/7, , 32, , , , 
2024/1/8, , 32, , , , 
2024/1/9, , 32, , , , 
2024/1/10, , 38, , , , 
2024/1/11, , 42, , , , 
2024/1/12, , 36, , , , 
2024/1/13, , 50, , , , 
2024/1/14, , 46, , , , 
2024/1/15, , 49, , , , 
2024/1/16, , 50, , , , 
2024/1/17, , 60, , , , 
2024/1/31, , 88, , , , 
2024/2/1, , 64, , , , 
2024/2/2, , 49, , , , 
2024/2/3, , 35, , , , 
2024/2/4, , 26, , , , 
2024/2/5, , 36, , , , 
2024/2/6, , 41, , , , 
2024/2/7, , 51, , , , 
2024/2/8, , 56, , , , 
2024/2/9, , 48, , , , 
2024/2/10, , 60, , , , 
2024/2/11, , 43, , , , 
2024/2/12, , 33, , , , 
2024/2/13, , 65, , , , 
2024/2/14, , 37, , , , 
2024/2/15, , 26, , , , 
2024/2/16, , 25, , , , 
2024/2/17, , 11, , , , 
2024/2/18, , 16, , , , 
2024/2/19, , 19, , , , 
2024/2/20, , 39, , , , 
2024/2/21, , 45, , , , 
2024/2/22, , 51, , , , 
2024/2/23, , 45, , , , 
2024/2/24, , 54, , , , 
2024/2/25, , 53, , , , 
2024/2/26, , 47, , , , 
2024/2/27, , 52, , , , 
2024/2/28, , 52, , , , 
2024/2/29, , 54, , , , 
2024/3/1, , 52, , , , 
2024/3/2, , 61, , , , 
2024/3/3, , 40, , , , 
2024/3/4, , 36, , , , 
2024/3/5, , 36, , , , 
2024/3/6, , 49, , , , 
2024/3/7, , 40, , , , 
2024/3/8, , 37, , , , 
2024/3/9, , 38, , , , 
2024/3/10, , 46, , , , 
2024/3/11, , 38, , , , 
2024/3/12, , 48, , , , 
2024/3/13, , 42, , , , 
2024/3/14, , 45, , , , 
2024/3/15, , 55, , , , 
2024/3/16, , 47, , , , 
2024/3/17, , 41, , , , 
2024/3/18, , 33, , , , 
2023/10/2, , 75, , , , 
2023/10/3, , 34, , , , 
2023/10/4, , 48, , , , 
2023/10/5, , 27, , , , 
2023/10/6, , 34, , , , 
2023/10/7, , 30, , , , 
2023/10/8, , 22, , , , 
2023/10/9, , 17, , , , 
2023/10/10, , 24, , , , 
2023/10/11, , 19, , , , 
2023/10/12, , 17, , , , 
2023/10/13, , 24, , , , 
2023/10/14, , 39, , , , 
2023/10/15, , 37, , , , 
2023/10/16, , 21, , , , 
