date, pm25, pm10, o3, no2, so2, co
2021/2/15, 134, 48, 37, 7, 1, 6
2021/2/16, 125, 55, 26, 5, 2, 5
2021/2/17, 153, 52, 35, 11, 1, 6
2021/2/18, 126, 56, 40, 15, 2, 6
2021/2/19, 113, 54, 43, 15, 4, 8
2021/2/20, 119, 44, 39, 13, 3, 6
2021/2/21, 106, 53, 46, 14, 5, 8
2021/2/22, 135, 61, 44, 15, 2, 10
2021/2/23, 147, 65, 53, 15, 4, 8
2021/2/24, 151, 81, 22, 13, 2, 7
2021/2/25, 168, 39, 11, 10, , 4
2021/2/26, 67, 16, 14, 11, 2, 5
2021/2/27, 62, 52, 11, 12, 3, 7
2021/2/28, 125, 51, 5, 17, 3, 8
2021/3/1, 144, 26, 24, 11, 1, 7
2021/3/2, 59, 31, 24, 12, 2, 5
2021/3/3, 80, 42, 18, 16, 2, 7
2021/3/4, 114, 37, 15, 13, 3, 9
2021/3/5, 97, 24, 7, 16, 2, 10
2021/3/6, 81, 30, 16, 11, 2, 6
2021/3/7, 91, 35, 6, 12, , 3
2021/3/8, 96, 39, 3, 16, 2, 5
2021/3/9, 100, 33, 11, 16, 3, 4
2021/3/10, 123, 29, 11, 19, 3, 5
2021/3/11, 121, 38, 11, 17, 2, 5
2021/3/12, 103, 39, 29, 19, 2, 6
2021/3/13, 102, 63, 14, 25, 3, 11
2021/3/14, 141, 60, 29, 17, 5, 12
2021/3/15, 123, 54, 31, 15, 4, 9
2021/3/16, 120, 36, 15, 17, 2, 8
2021/3/17, 96, 52, 10, 13, 2, 7
2021/3/18, 124, 26, 6, 13, 2, 7
2021/3/19, 62, 16, 11, 12, 4, 4
2021/3/20, 47, 33, 16, 12, 3, 4
2021/3/21, 113, 93, 25, 14, 2, 4
2021/3/22, 127, 122, 43, 17, 4, 4
2021/3/23, 109, 77, 28, 21, 5, 6
2021/3/24, 128, 73, 43, 18, 6, 8
2021/3/25, 134, 72, 52, 18, 3, 7
2021/3/26, 117, 70, 39, 20, 8, 8
2021/3/27, 135, 47, 21, 16, 1, 4
2021/3/28, 118, 43, 46, 16, 2, 8
2021/3/29, 101, 59, 40, 17, 3, 9
2021/3/30, 124, 84, 17, 19, 4, 8
2021/3/31, 152, 45, 12, 13, 1, 6
2021/4/1, 94, 14, 10, 11, 1, 4
2020/10/2, 109, 48, 43, 9, 4, 8
2020/10/3, 112, 33, 16, 8, 1, 5
2020/10/4, 83, 13, 19, 9, 2, 3
2020/10/5, 43, 16, 14, 11, 2, 4
2020/10/6, 50, 21, 11, 13, 1, 3
2020/10/7, 66, 30, 13, 12, 2, 3
2020/10/8, 75, 55, 21, 15, 3, 5
2020/10/9, 129, 52, 50, 14, 3, 5
2020/10/10, 118, 58, 68, 23, 4, 6
2020/10/11, 124, 67, 71, 23, 5, 7
2020/10/12, 142, 65, 71, 19, 4, 7
2020/10/13, 139, 71, 49, 15, 4, 6
2020/10/14, 157, 76, 28, 14, 4, 7
2020/10/15, 150, 16, 9, 15, 1, 7
2020/10/16, 55, 11, 17, 14, 1, 6
2020/10/17, 46, 20, 21, 12, 1, 4
2020/10/18, 73, 38, 22, 14, , 4
2020/10/19, 112, 43, 29, 14, 2, 4
2020/10/20, 106, 59, 33, 18, 3, 5
2020/10/21, 152, 36, 33, 17, 2, 4
2020/10/22, 72, 55, 44, 22, 5, 4
2020/10/23, 86, 76, 56, 23, 4, 6
2020/10/24, 120, 75, 64, 16, 3, 4
2020/10/25, 111, 69, 63, 20, 5, 6
2020/10/26, 119, 64, 41, 22, 5, 6
2020/10/27, 135, 72, 55, 22, 5, 8
2020/10/28, 136, 83, 55, 21, 4, 7
2020/10/29, 164, 84, 31, 18, 4, 8
2020/10/30, 163, 82, 25, 24, 3, 8
2020/10/31, 160, 77, 27, 19, 4, 8
2020/11/1, 144, 45, 25, 15, 3, 6
2020/11/2, 88, 51, 29, 16, 3, 6
2020/11/3, 109, 79, 42, 24, 5, 7
2020/11/4, 134, 60, 46, 24, 5, 5
2020/11/5, 98, 66, 52, 30, 7, 7
2020/11/6, 128, 70, 30, 22, 5, 5
2020/11/7, 147, 80, 57, 22, 4, 4
2020/11/8, 153, 67, 49, 20, 3, 3
2020/11/9, 116, 71, 54, 28, 7, 3
2020/11/10, 112, 77, 60, 30, 3, 5
2020/11/11, 129, 65, 47, 28, 2, 3
2020/11/12, 123, 64, 45, 31, 5, 4
2020/11/13, 124, 67, 49, 31, 5, 5
2020/11/14, 137, 64, 44, 31, 5, 4
2020/11/15, 126, 74, 54, 34, 6, 6
2020/11/16, 147, 55, 24, 17, 1, 6
2020/11/17, 127, 54, 24, 12, 4, 7
2020/11/18, 115, 39, 29, 11, 4, 4
2020/11/19, 63, 37, 18, 15, 2, 6
2020/11/20, 78, 50, 13, 17, 3, 5
2020/11/21, 125, 24, 8, 16, 1, 5
2020/11/22, 59, 14, 10, 13, 1, 4
2020/11/23, 50, 16, 5, 15, 2, 6
2020/11/24, 61, 18, 6, 14, 2, 5
2020/11/25, 67, 12, 6, 13, 2, 5
2020/11/26, 43, 41, 9, 13, 1, 5
2020/11/27, 104, 56, 9, 18, 2, 5
2020/11/28, 139, 80, 11, 20, 2, 8
2020/11/29, 174, 61, 7, 18, 1, 7
2020/11/30, 158, 54, 6, 21, 3, 7
2020/12/1, 135, 66, 9, 23, 4, 7
2020/12/2, 160, 87, 5, 20, 2, 7
2020/12/3, 179, 47, 10, 18, 3, 6
2020/12/4, 143, 72, 9, 20, 1, 8
2020/12/5, 154, 77, 21, 24, 3, 7
2020/12/6, 169, 71, 28, 25, 3, 7
2020/12/7, 158, 67, 16, 22, 3, 6
2020/12/8, 165, 86, 9, 22, , 7
2020/12/9, 176, 90, 2, 23, 2, 10
2020/12/10, 182, 75, 7, 24, 2, 9
2020/12/11, 167, 72, 4, 24, 2, 8
2020/12/12, 169, 90, 7, 24, 4, 9
2020/12/13, 185, 76, 15, 24, 2, 8
2020/12/14, 168, 30, 15, 17, 1, 4
2020/12/15, 79, 52, 8, 19, 2, 5
2020/12/16, 125, 58, 7, 23, 3, 6
2020/12/17, 125, 64, 4, 26, 4, 7
2020/12/18, 132, 72, 5, 28, 5, 7
2020/12/19, 156, 82, 12, 28, 5, 7
2020/12/20, 169, 96, 30, 28, 6, 7
2020/12/21, 181, 88, 31, 37, 7, 9
2020/12/22, 171, 103, 31, 37, 9, 13
2020/12/23, 180, 84, 13, 37, 8, 10
2020/12/24, 170, 107, 30, 32, 5, 9
2020/12/25, 197, 108, 26, 38, 6, 13
2020/12/26, 189, 111, 27, 38, 9, 10
2020/12/27, 199, 124, 33, 37, 8, 10
2020/12/28, 209, 107, 19, 36, 8, 10
2020/12/29, 194, 44, 19, 14, 2, 8
2020/12/30, 126, 51, 27, 12, , 2
2020/12/31, 103, 46, 28, 18, 6, 1
2021/1/1, 86, 63, 25, 28, 5, 6
2021/1/2, 128, 72, 23, 27, 7, 9
2021/1/3, 149, 63, 9, 25, 8, 5
2021/1/4, 128, 90, 10, 31, 8, 10
2020/7/2, 51, 25, 45, 6, 5, 6
2020/7/3, 66, 21, 40, 7, 5, 5
2020/7/4, 55, 26, 33, 8, 2, 6
2020/7/5, 56, 23, 37, 6, 3, 6
2020/7/6, 57, 22, 33, 5, 3, 3
2020/7/7, 53, 24, 37, 5, 3, 3
2020/7/8, 57, 26, 24, 12, 2, 4
2020/7/9, 64, 15, 27, 10, 3, 4
2020/7/10, 41, 15, 19, 7, 2, 5
2020/7/11, 53, 26, 33, 5, 1, 5
2020/7/12, 60, 25, 39, 6, 4, 2
2020/7/13, 52, 38, 60, 7, 3, 4
2020/7/14, 92, 38, 59, 8, 2, 4
2020/7/15, 81, 54, 83, 11, 2, 6
2020/7/16, 122, 50, 56, 6, 2, 5
2020/7/17, 101, 39, 44, 6, 1, 4
2020/7/18, 78, 24, 39, 4, 4, 2
2020/7/19, 54, 21, 27, 8, 2, 4
2020/7/20, 50, 16, 36, 7, 4, 4
2020/7/21, 39, 28, 41, 5, 4, 6
2020/7/22, 65, 33, 47, 7, 3, 6
2020/7/23, 68, 32, 58, 7, 3, 4
2020/7/24, 70, 38, 42, 9, 5, 4
2020/7/25, 78, 58, 89, 10, 4, 6
2020/7/26, 136, 51, 52, 7, 2, 5
2020/7/27, 114, 25, 24, 8, 2, 4
2020/7/28, 56, 20, 30, 7, 1, 5
2020/7/29, 56, 24, 60, 6, 2, 5
2020/7/30, 62, 27, 57, 6, 2, 5
2020/7/31, 70, 31, 52, 7, 3, 5
2020/8/1, 70, 26, 33, 6, 3, 4
2020/8/2, 58, 15, 35, 3, 1, 2
2020/8/3, 33, 27, 48, 5, 4, 4
2020/8/4, 57, 32, 48, 6, 2, 4
2020/8/5, 71, 24, 37, 4, 1, 3
2020/8/6, 58, 15, 32, 3, 2, 2
2020/8/7, 33, 16, 31, 3, 4, 2
2020/8/8, 35, 24, 35, 4, 3, 4
2020/8/9, 56, 25, 39, 5, 3, 4
2020/8/10, 60, 21, 27, 4, 1, 4
2020/8/11, 53, 21, 45, 4, 1, 7
2020/8/12, 56, 23, 33, 4, 4, 6
2020/8/13, 57, 14, 37, 3, 1, 4
2020/8/14, 38, 15, 35, 3, 3, 3
2020/8/15, 37, 20, 31, 5, 2, 2
2020/8/16, 58, 25, 34, 6, 3, 4
2020/8/17, 56, 26, 51, 6, 7, 4
2020/8/18, 61, 39, 62, 8, 4, 7
2020/8/19, 77, 25, 33, 7, 3, 4
2020/8/20, 55, 24, 30, 7, 2, 4
2020/8/21, 46, 32, 62, 8, 4, 4
2020/8/22, 58, 24, 57, 8, 4, 3
2020/8/23, 58, 47, 46, 10, 3, 6
2020/8/24, 90, 38, 46, 6, 3, 5
2020/8/25, 90, 31, 50, 7, 3, 5
2020/8/26, 63, 33, 72, 8, 2, 4
2020/8/27, 70, 51, 91, 17, 7, 6
2020/8/28, 99, 52, 93, 12, 5, 6
2020/8/29, 109, 46, 68, 10, 4, 5
2020/8/30, 91, 51, 91, 8, 3, 5
2020/8/31, 101, 53, 89, 10, 3, 6
2020/9/1, 110, 57, 87, 8, 2, 6
2020/9/2, 114, 52, 75, 10, 8, 5
2020/9/3, 102, 57, 82, 14, 5, 5
2020/9/4, 116, 45, 37, 13, 4, 5
2020/9/5, 94, 45, 36, 13, 4, 8
2020/9/6, 103, 43, 35, 15, 4, 6
2020/9/7, 97, 36, 33, 12, 3, 6
2020/9/8, 83, 44, 60, 11, 2, 10
2020/9/9, 96, 45, 52, 11, 2, 8
2020/9/10, 102, 38, 24, 9, 4, 9
2020/9/11, 79, 27, 43, 8, 3, 4
2020/9/12, 56, 39, 36, 12, 2, 5
2020/9/13, 81, 45, 48, 11, 4, 4
2020/9/14, 95, 34, 45, 9, 3, 4
2020/9/15, 82, 46, 42, 14, 3, 5
2020/9/16, 95, 26, 24, 11, 2, 5
2020/9/17, 65, 13, 41, 7, 3, 3
2020/9/18, 41, 20, 35, 11, 3, 3
2020/9/19, 55, 27, 28, 10, 2, 4
2020/9/20, 63, 28, 24, 10, 1, 5
2020/9/21, 69, 20, 19, 11, 3, 6
2020/9/22, 60, 17, 21, 10, 3, 5
2020/9/23, 48, 18, 32, 9, 3, 5
2020/9/24, 50, 36, 41, 12, 3, 7
2020/9/25, 84, 46, 29, 17, 4, 8
2020/9/26, 93, 22, 35, 10, 1, 3
2020/9/27, 70, 30, 33, 11, 2, 4
2020/9/28, 70, 37, 38, 15, 2, 6
2020/9/29, 89, 34, 23, 14, 1, 6
2020/9/30, 85, 28, 42, 9, 2, 5
2020/10/1, 70, 49, 49, 12, 3, 7
2020/4/2, 81, 42, 15, 18, 4, 4
2020/4/3, 103, 61, 24, 19, 7, 6
2020/4/4, 134, 65, 42, 16, 7, 6
2020/4/5, 153, 63, 54, 21, 2, 7
2020/4/6, 129, 72, 62, 25, 6, 9
2020/4/7, 150, 70, 61, 25, 3, 9
2020/4/8, 137, 75, 68, 30, 4, 10
2020/4/9, 141, 65, 65, 24, 5, 12
2020/4/10, 135, 72, 30, 24, 6, 7
2020/4/11, 155, 17, 29, 9, 2, 4
2020/4/12, 56, 46, 55, 14, 7, 4
2020/4/13, 105, 52, 54, 24, 4, 6
2020/4/14, 101, 52, 52, 18, 6, 6
2020/4/15, 104, 43, 50, 12, 7, 6
2020/4/16, 90, 55, 60, 15, 9, 8
2020/4/17, 110, 63, 46, 15, 2, 6
2020/4/18, 124, 62, 28, 12, 4, 5
2020/4/19, 131, 18, 63, 9, 5, 3
2020/4/20, 40, 40, 28, 17, 6, 5
2020/4/21, 92, 14, 31, 11, 6, 6
2020/4/22, 72, 42, 38, 16, 7, 5
2020/4/23, 102, 38, 34, 17, 8, 6
2020/4/24, 82, 59, 63, 18, 7, 5
2020/4/25, 116, 54, 56, 15, 5, 5
2020/4/26, 104, 45, 61, 13, 4, 5
2020/4/27, 91, 52, 66, 19, 3, 5
2020/4/28, 100, 69, 91, 21, 4, 7
2020/4/29, 129, 67, 75, 20, 6, 7
2020/4/30, 126, 55, 64, 13, 3, 5
2020/5/1, 113, 52, 43, 9, 6, 5
2020/5/2, 95, 42, 37, 7, 2, 4
2020/5/3, 88, 33, 48, 10, 2, 5
2020/5/4, 74, 48, 42, 10, 4, 7
2020/5/5, 95, 34, 37, 10, 2, 7
2020/5/6, 87, 45, 13, 12, 3, 6
2020/5/7, 92, 42, 49, 9, 2, 8
2020/5/8, 75, 50, 22, 12, 3, 7
2020/5/9, 101, 34, 36, 10, 2, 5
2020/5/10, 70, 44, 48, 11, 4, 5
2020/5/11, 84, 54, 67, 17, 4, 4
2020/5/12, 78, 72, 80, 17, 4, 4
2020/5/13, 122, 63, 80, 20, 5, 6
2020/5/14, 121, 53, 43, 11, 3, 6
2020/5/15, 102, 20, 33, 12, 3, 7
2020/5/16, 57, 37, 42, 13, 2, 8
2020/5/17, 81, 34, 46, 6, 2, 5
2020/5/18, 85, 59, 72, 11, 4, 6
2020/5/19, 103, 67, 86, 11, 5, 4
2020/5/20, 105, 60, 49, 13, 5, 5
2020/5/21, 104, 48, 37, 9, 1, 3
2020/5/22, 111, 55, 53, 12, 3, 5
2020/5/23, 116, 61, 104, 18, 5, 8
2020/5/24, 123, 61, 93, 17, 4, 7
2020/5/25, 122, 48, 51, 11, 4, 8
2020/5/26, 102, 38, 78, 8, 6, 7
2020/5/27, 83, 54, 49, 17, 5, 10
2020/5/28, 114, 53, 81, 15, 3, 11
2020/5/29, 103, 41, 36, 13, 3, 9
2020/5/30, 92, 21, 63, 8, 1, 5
2020/5/31, 52, 27, 28, 10, 4, 6
2020/6/1, 63, 40, 38, 12, 6, 9
2020/6/2, 86, 32, 37, 8, 5, 7
2020/6/3, 66, 17, 31, 10, 4, 6
2020/6/4, 54, 21, 31, 5, 3, 4
2020/6/5, 55, 15, 30, 14, 3, 4
2020/6/6, 34, 32, 79, 10, 3, 6
2020/6/7, 82, 32, 38, 8, 4, 7
2020/6/8, 81, 28, 26, 10, 3, 8
2020/6/9, 58, 16, 31, 7, 2, 6
2020/6/10, 44, 19, 36, 8, 3, 6
2020/6/11, 66, 28, 32, 8, 3, 6
2020/6/12, 66, 25, 41, 6, 2, 5
2020/6/13, 55, 27, 68, 7, 2, 5
2020/6/14, 66, 38, 52, 11, 4, 7
2020/6/15, 86, 20, 37, 6, 1, 6
2020/6/16, 47, 15, 37, 3, 2, 4
2020/6/17, 40, 16, 36, 3, 3, 4
2020/6/18, 31, 27, 45, 7, 5, 5
2020/6/19, 59, 27, 45, 8, 6, 7
2020/6/20, 65, 38, 44, 7, 2, 7
2020/6/21, 70, 33, 36, 9, 5, 6
2020/6/22, 65, 40, 44, 11, 6, 7
2020/6/23, 99, 24, 27, 9, 6, 6
2020/6/24, 58, 23, 22, 14, 11, 8
2020/6/25, 61, 18, 42, 7, 7, 8
2020/6/26, 52, 11, 25, 4, 2, 5
2020/6/27, 41, 20, 33, 5, 3, 4
2020/6/28, 50, 18, 34, 4, 4, 3
2020/6/29, 45, 27, 38, 8, 5, 4
2020/6/30, 68, 34, 18, 14, 7, 6
2020/7/1, 82, 17, 36, 7, 2, 6
2020/1/2, 183, 62, 2, 19, 4, 9
2020/1/3, 150, 59, 2, 17, 4, 8
2020/1/4, 135, 88, 3, 19, 4, 8
2020/1/5, 179, 104, 10, 25, 6, 12
2020/1/6, 173, 78, 3, 19, 4, 10
2020/1/7, 142, 28, 21, 16, 2, 10
2020/1/8, 66, 50, 18, 22, 6, 11
2020/1/9, 127, 44, 5, 19, 3, 7
2020/1/10, 109, 16, 5, 16, 2, 6
2020/1/11, 59, 50, 14, 15, 4, 6
2020/1/12, 111, 52, 20, 20, 4, 7
2020/1/13, 135, 50, 20, 17, 4, 8
2020/1/14, 125, 62, 11, 20, 3, 7
2020/1/15, 155, 32, 8, 20, 5, 9
2020/1/16, 131, 46, 24, 14, 1, 8
2020/1/17, 117, 54, 22, 12, 2, 6
2020/1/18, 135, 57, 14, 19, 3, 7
2020/1/19, 145, 76, 33, 20, 7, 11
2020/1/20, 170, 83, 19, 24, 4, 12
2020/1/21, 172, 70, 16, 19, 4, 10
2020/1/22, 161, 40, 13, 13, 2, 9
2020/1/23, 109, 34, 16, 12, 2, 9
2020/1/24, 83, 52, 12, 9, 3, 8
2020/1/25, 66, 37, 18, 6, 2, 9
2020/1/26, 113, 34, 23, 5, 1, 5
2020/1/27, 107, 47, 28, 5, 2, 5
2020/1/28, 129, 43, 35, 7, 2, 6
2020/1/29, 116, 51, 39, 9, 5, 7
2020/1/30, 133, 65, 40, 14, 5, 8
2020/1/31, 152, 57, 43, 11, 3, 9
2020/2/1, 145, 64, 35, 10, 4, 8
2020/2/2, 161, 62, 23, 8, 2, 6
2020/2/3, 158, 55, 23, 7, 3, 6
2020/2/4, 144, 47, 34, 12, 2, 7
2020/2/5, 114, 41, 36, 7, 1, 5
2020/2/6, 103, 22, 28, 4, 2, 6
2020/2/7, 61, 34, 14, 4, 2, 4
2020/2/8, 98, 32, 20, 4, 1, 4
2020/2/9, 86, 36, 29, 5, 3, 4
2020/2/10, 99, 37, 15, 6, 3, 7
2020/2/11, 103, 30, 13, 8, 2, 7
2020/2/12, 80, 25, 22, 9, 1, 11
2020/2/13, 71, 24, 28, 7, 2, 9
2020/2/14, 62, 18, 30, 4, 2, 5
2020/2/15, 69, 11, 26, 3, 1, 4
2020/2/16, 43, 20, 36, 3, 1, 3
2020/2/17, 44, 28, 42, 4, 3, 2
2020/2/18, 62, 31, 48, 7, 3, 4
2020/2/19, 80, 46, 32, 12, 4, 6
2020/2/20, 121, 54, 48, 14, 3, 7
2020/2/21, 132, 55, 22, 13, 4, 5
2020/2/22, 131, 47, 25, 10, 2, 5
2020/2/23, 118, 54, 44, 13, 4, 7
2020/2/24, 113, 45, 41, 7, 3, 6
2020/2/25, 95, 47, 23, 13, 5, 5
2020/2/26, 103, 78, 23, 11, 3, 6
2020/2/27, 165, 51, 9, 11, 1, 5
2020/2/28, 92, 27, 8, 11, 1, 3
2020/2/29, 50, 9, 10, 12, 1, 6
2020/3/1, 27, 35, 29, 9, 3, 5
2020/3/2, 92, 49, 17, 11, 5, 6
2020/3/3, 101, 11, 20, 9, 3, 5
2020/3/4, 46, 41, 16, 13, 2, 6
2020/3/5, 102, 50, 27, 14, 3, 7
2020/3/6, 106, 30, 17, 12, , 7
2020/3/7, 69, 23, 7, 15, 3, 8
2020/3/8, 55, 36, 15, 15, 3, 9
2020/3/9, 75, 22, 33, 8, 2, 8
2020/3/10, 85, 49, 42, 12, 2, 6
2020/3/11, 100, 59, 25, 19, 2, 9
2020/3/12, 126, 30, 27, 9, 2, 7
2020/3/13, 75, 56, 38, 14, 2, 8
2020/3/14, 116, 77, 45, 12, 3, 6
2020/3/15, 130, 74, 50, 21, 4, 5
2020/3/16, 125, 72, 29, 21, 7, 5
2020/3/17, 129, 65, 25, 19, 7, 6
2020/3/18, 137, 46, 45, 8, 4, 4
2020/3/19, 102, 50, 49, 14, 3, 7
2020/3/20, 101, 47, 43, 14, 3, 6
2020/3/21, 98, 38, 32, 8, 5, 5
2020/3/22, 66, 30, 22, 9, 3, 4
2020/3/23, 91, 75, 28, 14, 2, 4
2020/3/24, 150, 76, 12, 22, 5, 7
2020/3/25, 137, 33, 32, 7, 4, 4
2020/3/26, 66, 18, 37, 8, 2, 2
2020/3/27, 50, 15, 19, 10, 3, 2
2020/3/28, 37, 11, 22, 10, 2, 3
2020/3/29, 55, 15, 22, 9, 2, 3
2020/3/30, 43, , , , , 
2019/10/2, 121, 69, 112, 21, 17, 10
2019/10/3, 145, 75, 97, 23, 11, 12
2019/10/4, 154, 76, 98, 25, 7, 11
2019/10/5, 161, 83, 58, 15, 9, 8
2019/10/6, 152, 36, 8, 12, 9, 5
2019/10/7, 79, 32, 12, 13, 6, 7
2019/10/8, 75, 46, 33, 17, 7, 7
2019/10/9, 103, 61, 61, 24, 8, 12
2019/10/10, 130, 69, 69, 19, 10, 10
2019/10/11, 150, 58, 33, 13, 5, 7
2019/10/12, 148, 32, 20, 14, 7, 7
2019/10/13, 116, 49, 35, 14, 4, 8
2019/10/14, 149, 44, 24, 17, 8, 8
2019/10/15, 78, 64, 14, 19, 8, 6
2019/10/16, 110, 46, 13, 19, 10, 7
2019/10/17, 84, 37, 18, 15, 10, 5
2019/10/18, 75, 53, 48, 22, 6, 6
2019/10/19, 101, 66, 65, 30, 7, 11
2019/10/20, 134, 72, 83, 35, 6, 9
2019/10/21, 142, 74, 82, 36, 11, 11
2019/10/22, 146, 71, 36, 29, 7, 8
2019/10/23, 147, 59, 25, 19, 6, 7
2019/10/24, 116, 61, 38, 25, 8, 8
2019/10/25, 117, 40, 35, 20, 6, 6
2019/10/26, 90, 31, 9, 19, 7, 5
2019/10/27, 71, 49, 7, 20, 11, 8
2019/10/28, 86, 53, 24, 23, 8, 9
2019/10/29, 103, 64, 41, 26, 10, 12
2019/10/30, 119, 95, 51, 31, 11, 13
2019/10/31, 154, 95, 61, 29, 7, 9
2019/11/1, 152, 91, 70, 34, 8, 9
2019/11/2, 154, 100, 49, 33, 10, 9
2019/11/3, 165, 81, 72, 20, 5, 8
2019/11/4, 149, 90, 73, 22, 3, 8
2019/11/5, 163, 79, 61, 22, 2, 7
2019/11/6, 139, 85, 30, 27, 8, 8
2019/11/7, 158, 69, 53, 21, 4, 7
2019/11/8, 139, 75, 58, 29, 5, 8
2019/11/9, 156, 75, 62, 33, 6, 9
2019/11/10, 143, 79, 68, 36, 7, 11
2019/11/11, 152, 80, 62, 35, 5, 12
2019/11/12, 162, 72, 74, 26, 8, 6
2019/11/13, 155, 53, 30, 18, 2, 6
2019/11/14, 106, 54, 34, 27, 4, 9
2019/11/15, 91, 75, 40, 32, 8, 14
2019/11/16, 135, 82, 30, 32, 9, 11
2019/11/17, 156, 80, 33, 27, 8, 11
2019/11/18, 158, 44, 24, 12, 2, 4
2019/11/19, 71, 58, 28, 18, 8, 4
2019/11/20, 89, 65, 31, 24, 6, 5
2019/11/21, 110, 75, 26, 26, 8, 6
2019/11/22, 142, 88, 49, 37, 12, 12
2019/11/23, 155, 89, 52, 37, 13, 13
2019/11/24, 163, 93, 33, 25, 8, 7
2019/11/25, 171, 25, 16, 15, 2, 4
2019/11/26, 60, 29, 7, 16, 2, 4
2019/11/27, 76, 12, 5, 17, 2, 4
2019/11/28, 44, 62, 12, 19, 3, 4
2019/11/29, 129, 56, 8, 18, 5, 6
2019/11/30, 128, 55, 6, 18, 7, 4
2019/12/1, 127, 67, 15, 15, 3, 8
2019/12/2, 135, 76, 28, 23, 6, 9
2019/12/3, 170, 68, 34, 27, 9, 9
2019/12/4, 144, 69, 32, 29, 10, 10
2019/12/5, 138, 66, 32, 24, 8, 7
2019/12/6, 134, 64, 36, 24, 6, 6
2019/12/7, 135, 91, 36, 36, 9, 12
2019/12/8, 174, 87, 35, 32, 11, 14
2019/12/9, 159, 85, 37, 30, 14, 16
2019/12/10, 161, 90, 36, 32, 14, 17
2019/12/11, 170, 89, 26, 33, 12, 11
2019/12/12, 168, 90, 35, 33, 11, 11
2019/12/13, 166, 106, 39, 38, 12, 13
2019/12/14, 182, 119, 27, 43, 12, 13
2019/12/15, 199, 153, 14, 35, 4, 12
2019/12/16, 264, 124, 12, 28, 6, 10
2019/12/17, 221, 74, 8, 20, 4, 9
2019/12/18, 163, 53, 7, 17, 2, 9
2019/12/19, 130, 47, 7, 19, 3, 9
2019/12/20, 120, 37, 7, 19, 4, 8
2019/12/21, 101, 26, 6, 17, 4, 5
2019/12/22, 70, 52, 14, 16, 3, 6
2019/12/23, 130, 40, 4, 20, 2, 9
2019/12/24, 103, 76, 5, 18, 3, 8
2019/12/25, 165, 48, 2, 18, 4, 10
2019/12/26, 112, 79, 17, 18, 3, 8
2019/12/27, 132, 89, 20, 27, 7, 13
2019/12/28, 181, 75, 11, 25, 6, 11
2019/12/29, 166, 80, 12, 25, 9, 15
2019/12/30, 169, , , , , 
2019/7/2, 78, 61, 64, 14, 4, 7
2019/7/3, 109, 49, 72, 9, 3, 7
2019/7/4, 102, 27, 30, 6, 2, 7
2019/7/5, 66, 24, 25, 9, 2, 7
2019/7/6, 64, 18, 25, 5, 3, 5
2019/7/7, 50, 14, 33, 6, 2, 6
2019/7/8, 40, 14, 26, 7, 3, 5
2019/7/9, 39, 27, 43, 9, 3, 6
2019/7/10, 78, 48, 68, 11, 4, 7
2019/7/11, 105, 42, 50, 11, 3, 7
2019/7/12, 108, 30, 25, 8, 2, 7
2019/7/13, 73, 26, 34, 7, 2, 4
2019/7/14, 58, 30, 28, 11, 2, 5
2019/7/15, 80, 20, 50, 6, 3, 6
2019/7/16, 56, 26, 31, 9, 3, 7
2019/7/17, 62, 30, 44, 7, 3, 7
2019/7/18, 76, 34, 48, 8, 4, 5
2019/7/19, 71, 45, 46, 9, 3, 6
2019/7/20, 103, 47, 52, 11, 3, 7
2019/7/21, 102, 30, 17, 8, 3, 7
2019/7/22, 76, 24, 33, 6, 4, 6
2019/7/23, 64, 16, 36, 6, 3, 5
2019/7/24, 33, 20, 38, 5, 3, 4
2019/7/25, 48, 25, 40, 5, 3, 4
2019/7/26, 62, 26, 39, 6, 3, 5
2019/7/27, 58, 26, 41, 6, 3, 5
2019/7/28, 67, 29, 39, 6, 4, 6
2019/7/29, 64, 28, 39, 6, 4, 7
2019/7/30, 62, 19, 28, 6, 3, 6
2019/7/31, 46, 30, 55, 8, 5, 6
2019/8/1, 56, 31, 44, 6, 4, 5
2019/8/2, 64, 23, 25, 6, 4, 4
2019/8/3, 48, 22, 38, 5, 4, 5
2019/8/4, 42, 34, 49, 7, 5, 4
2019/8/5, 64, 43, 59, 10, 5, 5
2019/8/6, 83, 51, 68, 12, 6, 6
2019/8/7, 95, 51, 52, 13, 5, 8
2019/8/8, 95, 47, 53, 10, 6, 5
2019/8/9, 91, 48, 51, 13, 4, 6
2019/8/10, 92, 46, 30, 9, 4, 7
2019/8/11, 80, 40, 54, 7, 4, 5
2019/8/12, 69, 46, 70, 9, 5, 6
2019/8/13, 86, 37, 61, 9, 4, 8
2019/8/14, 81, 49, 58, 13, 6, 8
2019/8/15, 100, 52, 46, 14, 5, 10
2019/8/16, 109, 46, 67, 10, 4, 7
2019/8/17, 99, 45, 62, 11, 6, 9
2019/8/18, 90, 51, 68, 10, 7, 7
2019/8/19, 99, 50, 60, 9, 5, 6
2019/8/20, 109, 52, 83, 12, 6, 8
2019/8/21, 112, 60, 91, 14, 9, 8
2019/8/22, 113, 48, 85, 10, 6, 5
2019/8/23, 98, 57, 57, 13, 14, 7
2019/8/24, 125, 57, 74, 9, 5, 8
2019/8/25, 122, 54, 66, 9, 5, 7
2019/8/26, 110, 30, 35, 8, 6, 6
2019/8/27, 58, 21, 41, 8, 5, 6
