date, pm25, pm10, o3, no2, so2, co
2021/2/12, 54, 11, 28, 5, , 2
2021/2/13, 44, 11, 32, 6, , 2
2021/2/14, 48, 14, 32, 6, , 3
2021/2/15, 56, 22, 31, 4, , 4
2021/2/16, 75, 18, 30, 4, 1, 4
2021/2/17, 67, 24, 31, 8, , 5
2021/2/18, 79, 43, 31, 10, , 5
2021/2/19, 120, 53, 27, 12, , 6
2021/2/20, 150, 63, 29, 12, 1, 8
2021/2/21, 161, 48, 33, 8, 1, 6
2021/2/22, 118, 16, 24, 8, 1, 4
2021/2/23, 68, 15, 23, 7, , 5
2021/2/24, 63, 15, 30, 5, , 4
2021/2/25, 52, 19, 33, 4, , 3
2021/2/26, 48, 20, 33, 3, , 3
2021/2/27, 46, 14, 32, 6, , 3
2021/2/28, 48, 18, 35, 7, 1, 3
2021/3/1, 50, 13, 35, 7, , 4
2021/3/2, 52, 24, 41, 8, 1, 5
2021/3/3, 78, 37, 51, 8, 2, 6
2021/3/4, 101, 45, 45, 6, 1, 5
2021/3/5, 117, 17, 29, 8, 1, 2
2021/3/6, 61, 9, 28, 6, 1, 2
2021/3/7, 61, 11, 23, 6, , 3
2021/3/8, 69, 20, 27, 7, , 3
2021/3/9, 76, 8, 28, 6, , 3
2021/3/10, 69, 22, 27, 9, , 4
2021/3/11, 82, 27, 25, 7, , 4
2021/3/12, 84, 23, 33, 6, , 2
2021/3/13, 71, 16, 24, 10, , 3
2021/3/14, 62, 30, 31, 3, 1, 2
2021/3/15, 56, 9, 32, 6, , 2
2021/3/16, 58, 5, 35, 4, , 3
2021/3/17, 48, 7, 32, 4, , 3
2021/3/18, 47, 11, 34, 6, , 3
2021/3/19, 54, 7, 35, 5, , 2
2021/3/20, 46, 5, 34, 3, 1, 2
2021/3/21, 42, 21, 31, 5, 1, 3
2021/3/22, 39, 51, 31, 9, 1, 4
2021/3/23, 58, 93, 36, 7, 1, 5
2021/3/24, 85, 53, 37, 2, , 3
2021/3/25, 60, 10, 37, 3, 1, 1
2021/3/26, 39, 18, 29, 9, 1, 2
2021/3/27, 55, 10, 32, 6, 1, 1
2021/3/28, 41, 12, 37, 3, 1, 1
2021/3/29, 33, 6, 37, 3, , 1
2021/3/30, 33, 4, 31, 3, , 1
2021/3/31, 30, 4, 25, 6, , 1
2021/4/1, 37, 9, 33, 7, , 2
2020/10/2, 38, 39, 28, 12, 2, 5
2020/10/3, 56, 42, 25, 14, 2, 5
2020/10/4, 53, 46, 29, 14, 2, 6
2020/10/5, 51, 48, 33, 13, 2, 4
2020/10/6, 51, 48, 38, 8, 2, 3
2020/10/7, 50, 32, 26, 4, 2, 4
2020/10/8, 35, 35, 26, 8, 2, 5
2020/10/9, 45, 43, 24, 9, 2, 4
2020/10/10, 52, 29, 22, 9, 2, 3
2020/10/11, 45, 36, 23, 12, 3, 4
2020/10/12, 46, 38, 30, 14, 2, 4
2020/10/13, 43, 36, 29, 9, 2, 5
2020/10/14, 47, 39, 28, 12, 2, 5
2020/10/15, 47, 33, 25, 11, 2, 4
2020/10/16, 46, 47, 29, 15, 2, 3
2020/10/17, 54, 47, 33, 16, 2, 4
2020/10/18, 56, 54, 32, 15, 3, 5
2020/10/19, 68, 47, 31, 6, 3, 3
2020/10/20, 51, 47, 28, 8, 2, 2
2020/10/21, 46, 58, 31, 15, 2, 4
2020/10/22, 60, 62, 28, 16, 3, 4
2020/10/23, 62, 67, 30, 12, 3, 5
2020/10/24, 80, 34, 30, 2, 2, 3
2020/10/25, 33, 33, 24, 8, 2, 6
2020/10/26, 43, 45, 23, 11, 3, 6
2020/10/27, 54, 45, 24, 13, 2, 7
2020/10/28, 59, 50, 27, 10, 2, 5
2020/10/29, 59, 36, 26, 1, 2, 2
2020/10/30, 40, 44, 20, 8, 2, 3
2020/10/31, 39, 48, 17, 13, 2, 3
2020/11/1, 49, 47, 19, 14, 2, 4
2020/11/2, 57, 53, 17, 17, 3, 7
2020/11/3, 72, 67, 20, 21, 3, 8
2020/11/4, 100, 51, 25, 11, 3, 6
2020/11/5, 62, 42, 17, 7, 2, 4
2020/11/6, 44, 43, 15, 12, 3, 3
2020/11/7, 46, 57, 15, 16, 4, 5
2020/11/8, 67, 58, 15, 22, 5, 7
2020/11/9, 85, 48, 25, 15, 3, 7
2020/11/10, 54, 35, 22, 13, 3, 8
2020/11/11, 45, 49, 17, 17, 3, 6
2020/11/12, 54, 52, 18, 17, 3, 4
2020/11/13, 64, 52, 16, 19, 3, 4
2020/11/14, 70, 23, 14, 11, 2, 3
2020/11/15, 32, 37, 11, 15, 2, 4
2020/11/16, 45, 36, 12, 13, 2, 4
2020/11/17, 59, 25, 23, 6, 2, 3
2020/11/18, 38, 17, 18, 6, 2, 2
2020/11/19, 40, 22, 13, 11, 2, 3
2020/11/20, 49, 25, 15, 11, 2, 2
2020/11/21, 57, 28, 13, 11, 2, 4
2020/11/22, 61, 36, 14, 16, 2, 5
2020/11/23, 75, 27, 13, 14, 2, 6
2020/11/24, 51, 43, 13, 17, 3, 9
2020/11/25, 82, 45, 13, 15, 2, 7
2020/11/26, 93, 55, 15, 13, 2, 4
2020/11/27, 101, 55, 15, 16, 3, 7
2020/11/28, 119, 56, 15, 20, 3, 7
2020/11/29, 123, 50, 18, 13, 2, 7
2020/11/30, 128, 51, 11, 13, 2, 6
2020/12/1, 132, 36, 16, 12, 2, 3
2020/12/2, 90, 21, 22, 8, 2, 3
2020/12/3, 62, 25, 19, 12, 2, 3
2020/12/4, 80, 45, 12, 14, 2, 5
2020/12/5, 130, 54, 11, 17, 2, 5
2020/12/6, 149, 54, 11, 17, 2, 3
2020/12/7, 151, 48, 11, 23, 2, 4
2020/12/8, 130, 53, 13, 18, 2, 5
2020/12/9, 145, 60, 13, 18, 2, 6
2020/12/10, 161, 90, 15, 18, 2, 7
2020/12/11, 180, 103, 15, 19, 3, 10
2020/12/12, 199, 84, 14, 21, 3, 9
2020/12/13, 168, 44, 13, 21, 4, 7
2020/12/14, 97, 45, 12, 20, 5, 5
2020/12/15, 108, 58, 12, 23, 4, 9
2020/12/16, 155, 61, 12, 21, 4, 9
2020/12/17, 155, 68, 9, 26, 4, 10
2020/12/18, 162, 73, 9, 29, 4, 10
2020/12/19, 170, 79, 9, 32, 4, 11
2020/12/20, 181, 114, 10, 33, 4, 14
2020/12/21, 220, 98, 13, 28, 4, 10
2020/12/22, 200, 80, 16, 18, 3, 9
2020/12/23, 180, 61, 15, 20, 2, 8
2020/12/24, 157, 59, 7, 28, 3, 9
2020/12/25, 152, 71, 16, 26, 2, 8
2020/12/26, 163, 68, 9, 29, 2, 9
2020/12/27, 166, 66, 14, 25, 2, 9
2020/12/28, 163, 34, 19, 16, 2, 6
2020/12/29, 93, 20, 16, 18, 2, 6
2020/12/30, 64, 36, 10, 22, 1, 7
2020/12/31, 94, 54, 16, 19, 1, 5
2021/1/1, 118, 63, 16, 16, 1, 6
2021/1/2, 150, 65, 15, 17, 1, 7
2021/1/3, 156, 51, 20, 13, 1, 6
2021/1/4, 128, 26, 19, 12, 1, 5
2020/7/2, 36, 33, 63, 7, 2, 3
2020/7/3, 48, 41, 52, 4, 2, 2
2020/7/4, 46, 33, 52, 4, 2, 2
2020/7/5, 41, 21, 46, 3, , 2
2020/7/6, 28, 23, 38, 7, 2, 2
2020/7/7, 36, 22, 45, 4, 2, 2
2020/7/8, 34, 23, 42, 4, 2, 1
2020/7/9, 29, 25, 51, 4, 2, 1
2020/7/10, 34, 31, 54, 4, 2, 2
2020/7/11, 37, 32, 47, 2, 2, 2
2020/7/12, 34, 34, 41, 6, 2, 3
2020/7/13, 37, 40, 46, 5, 2, 3
2020/7/14, 50, 37, 48, 4, 2, 4
2020/7/15, 43, 31, 55, 6, 2, 3
2020/7/16, 40, 41, 46, 8, 1, 3
2020/7/17, 42, 46, 54, 9, 1, 3
2020/7/18, 48, 37, 52, 10, 1, 2
2020/7/19, 39, 42, 47, 6, 1, 3
2020/7/20, 35, 42, 48, 6, 1, 4
2020/7/21, 40, 45, 47, 5, 1, 4
2020/7/22, 40, 46, 46, 3, 1, 3
2020/7/23, 45, 41, 48, 5, 1, 3
2020/7/24, 40, 38, 62, 9, 1, 5
2020/7/25, 37, 33, 46, 7, 1, 5
2020/7/26, 42, 37, 50, 6, 1, 4
2020/7/27, 40, 35, 41, 6, 1, 5
2020/7/28, 37, 32, 44, 3, 1, 5
2020/7/29, 39, 31, 53, 3, 1, 5
2020/7/30, 40, 25, 45, 1, 1, 5
2020/7/31, 36, 32, 45, 2, 1, 7
2020/8/1, 36, 28, 49, 3, 1, 9
2020/8/2, 32, 30, 50, 3, 1, 9
2020/8/3, 42, 33, 57, 3, 1, 10
2020/8/4, 37, 29, 48, 3, 1, 10
2020/8/5, 31, 24, 50, 3, 1, 10
2020/8/6, 37, 32, 47, 2, 1, 10
2020/8/7, 42, 37, 48, 2, 1, 10
2020/8/8, 46, 40, 46, 2, 1, 11
2020/8/9, 53, 28, 43, 1, 1, 13
2020/8/10, 53, 25, 42, 1, 1, 14
2020/8/11, 53, 28, 45, 2, 1, 14
2020/8/12, 53, 30, 43, 2, 1, 14
2020/8/13, 53, 34, 46, 2, 1, 16
2020/8/14, 53, 31, 37, 1, 1, 
2020/8/15, 53, 28, 41, 4, 1, 16
2020/8/16, 53, 24, 45, 2, 1, 16
2020/8/17, 53, 25, 47, 2, 1, 17
2020/8/18, 53, 30, 45, 3, 2, 18
2020/8/19, 53, 27, 39, 1, 1, 18
2020/8/20, 53, , 48, 2, 1, 19
2020/8/21, 53, , 49, 3, 1, 19
2020/8/22, 53, , 42, 2, 1, 19
2020/8/28, 39, 26, 39, 1, 1, 1
2020/8/29, 36, 27, 40, 4, 1, 2
2020/8/30, 39, 29, 40, 2, 1, 2
2020/8/31, 31, 32, 43, 4, 2, 3
2020/9/1, 34, 28, 44, 4, 1, 6
2020/9/2, 35, 37, 48, 10, 2, 7
2020/9/3, 39, 42, 52, 9, 2, 4
2020/9/4, 53, 37, 40, 7, 1, 2
2020/9/5, 41, 39, 35, 5, 1, 1
2020/9/6, 41, 27, 36, 6, 1, 1
2020/9/7, 38, 26, 36, 4, 1, 1
2020/9/8, 31, 34, 38, 8, 1, 2
2020/9/9, 36, 40, 43, 7, 1, 3
2020/9/10, 48, 27, 35, 4, 1, 3
2020/9/11, 46, 39, 39, 6, 1, 3
2020/9/12, 50, 34, 37, 9, 1, 5
2020/9/13, 49, 38, 32, 11, 2, 5
2020/9/14, 40, 42, 42, 10, 2, 7
2020/9/15, 45, 46, 44, 7, 2, 6
2020/9/16, 51, 41, 44, 9, 2, 8
2020/9/17, 41, 40, 48, 7, 2, 5
2020/9/18, 46, 50, 36, 1, 2, 1
2020/9/19, 38, 42, 28, 7, 1, 4
2020/9/20, 43, 43, 30, 11, 2, 4
2020/9/21, 46, 47, 41, 14, 3, 5
2020/9/22, 54, 51, 38, 15, 2, 5
2020/9/23, 55, 52, 32, 8, 2, 3
2020/9/24, 56, 61, 25, 10, 2, 3
2020/9/25, 53, 42, 29, 2, 2, 3
2020/9/26, 38, 32, 23, 6, 2, 4
2020/9/27, 38, 34, 23, 7, 2, 5
2020/9/28, 35, 46, 27, 12, 2, 6
2020/9/29, 47, 31, 27, 2, 2, 5
2020/9/30, 35, 30, 23, 7, 2, 7
2020/10/1, 33, 35, 25, 8, 2, 6
2020/4/2, 40, 80, 31, 6, 2, 3
2020/4/3, 73, 96, 38, 8, 1, 3
2020/4/4, 93, 67, 36, 9, 2, 5
2020/4/5, 81, 55, 36, 9, 1, 6
2020/4/6, 63, 54, 37, 11, 2, 5
2020/4/7, 69, 44, 43, 7, 1, 2
2020/4/8, 64, 53, 41, 7, 2, 2
2020/4/9, 71, 62, 32, 4, 1, 2
2020/4/10, 63, 38, 27, 2, 1, 1
2020/4/11, 38, 64, 30, 4, 1, 1
2020/4/12, 60, 61, 33, 7, 1, 2
2020/4/13, 55, 72, 35, 9, 1, 3
2020/4/14, 66, 28, 35, 5, 1, 2
2020/4/15, 39, 21, 40, 5, 1, 2
2020/4/16, 40, 17, 33, 2, 1, 1
2020/4/17, 38, 23, 35, 5, 1, 3
2020/4/18, 35, 32, 33, 8, 1, 4
2020/4/19, 43, 17, 41, 3, 1, 3
2020/4/20, 33, 24, 42, 5, 1, 4
2020/4/21, 37, 28, 45, 9, 1, 4
2020/4/22, 44, 30, 45, 7, 1, 4
2020/4/23, 44, 36, 42, 6, 1, 3
2020/4/24, 46, 51, 44, 4, 1, 2
2020/4/25, 65, 47, 48, 10, 1, 3
2020/4/26, 56, 57, 47, 9, 1, 3
2020/4/27, 70, 46, 47, 12, 1, 4
2020/4/28, 58, 45, 53, 15, 2, 6
2020/4/29, 73, 56, 39, 9, 1, 3
2020/4/30, 73, 29, 42, 5, 1, 1
2020/5/1, 43, 19, 41, 2, 2, 1
2020/5/2, 63, 27, 44, 5, 2, 3
2020/5/3, 43, 31, 46, 10, 2, 3
2020/5/4, 46, 29, 41, 8, 2, 4
2020/5/5, 57, 28, 35, 6, 2, 3
2020/5/6, 44, 21, 35, 5, 2, 1
2020/5/7, 46, 21, 38, 4, 2, 1
2020/5/8, 33, 26, 42, 8, 2, 3
2020/5/9, 41, 34, 49, 9, 2, 4
2020/5/10, 61, 53, 40, 5, 2, 4
2020/5/11, 55, 39, 41, 6, 2, 5
2020/5/12, 49, 43, 41, 9, 2, 7
2020/5/13, 51, 40, 43, 6, 2, 7
2020/5/14, 54, 36, 42, 6, 2, 5
2020/5/15, 54, 39, 41, 2, 2, 3
2020/5/16, 49, 24, 42, 5, 2, 3
2020/5/17, 68, 20, 42, 5, , 2
2020/5/18, 32, 29, 43, 9, 2, 3
2020/5/19, 50, 33, 38, 6, 2, 3
2020/5/20, 51, 24, 34, 2, , 2
2020/5/21, 39, 22, 34, 4, 2, 3
2020/5/22, 41, 16, 41, 3, 2, 2
2020/5/23, 36, 27, 39, 3, 2, 2
2020/5/24, 37, 31, 43, 3, 2, 3
2020/5/25, 35, 30, 46, 7, 2, 4
2020/5/26, 46, 31, 52, 8, 2, 6
2020/5/27, 43, 40, 43, 6, 2, 2
2020/5/28, 51, 36, 45, 1, 2, 2
2020/5/29, 35, 23, 49, 5, 2, 3
2020/5/30, 41, 30, 45, 3, 2, 4
2020/5/31, 37, 30, 43, 2, 2, 4
2020/6/1, 46, 29, 45, 6, 2, 3
2020/6/2, 51, 33, 43, 10, 2, 2
2020/6/3, 50, 38, 42, 5, 2, 1
2020/6/4, 51, 28, 38, 4, 2, 1
2020/6/5, 43, 42, 36, 4, 2, 1
2020/6/6, 52, 18, 28, 1, , 1
2020/6/7, 40, 16, 36, 3, 2, 3
2020/6/8, 33, 32, 42, 7, 2, 3
2020/6/9, 42, 33, 46, 7, 2, 3
2020/6/10, 40, 29, 43, 5, 2, 3
2020/6/11, 40, 28, 35, 2, 1, 3
2020/6/12, 35, 32, 38, 4, 1, 1
2020/6/13, 41, 35, 44, 9, 2, 2
2020/6/14, 49, 26, 47, 5, 2, 2
2020/6/15, 38, 26, 46, 7, 2, 2
2020/6/16, 45, 26, 50, 5, 2, 2
2020/6/17, 47, 32, 53, 6, 2, 2
2020/6/18, 43, 38, 46, 4, 2, 1
2020/6/19, 45, 30, 42, 6, 2, 1
2020/6/20, 41, 26, 46, 5, 2, 1
2020/6/21, 48, 22, 36, 2, 1, 1
2020/6/22, 35, 23, 39, 4, 2, 2
2020/6/23, 28, 22, 41, 7, 2, 3
2020/6/24, 35, 31, 42, 10, 2, 4
2020/6/25, 43, 30, 49, 3, 2, 2
2020/6/26, 44, 27, 60, 5, 2, 2
2020/6/27, 47, 41, 55, 8, 2, 3
2020/6/28, 64, 48, 41, 2, 2, 2
2020/6/29, 50, 30, 32, 5, 2, 3
2020/6/30, 36, 24, 38, 4, 2, 3
2020/7/1, 35, 24, 42, 4, 2, 4
2020/1/2, 153, 82, 14, 22, 5, 11
2020/1/3, 175, 89, 22, 24, 5, 10
2020/1/4, 180, 86, 23, 18, 4, 10
2020/1/5, 173, 80, 22, 16, 4, 10
2020/1/6, 171, 88, 14, 22, 4, 12
2020/1/7, 177, 96, 18, 23, 6, 13
2020/1/8, 183, 81, 16, 21, 6, 13
2020/1/9, 169, 77, 20, 19, 8, 10
2020/1/10, 170, 80, 13, 25, 6, 13
2020/1/11, 168, 80, 19, 21, 9, 14
2020/1/12, 169, 77, 16, 26, 8, 16
2020/1/13, 170, 85, 16, 26, 10, 17
2020/1/14, 170, 77, 23, 21, 9, 15
2020/1/15, 164, 75, 21, 21, 7, 15
2020/1/16, 167, 79, 23, 24, 8, 11
2020/1/17, 171, 79, 26, 18, 4, 10
2020/1/18, 168, 86, 27, 15, 3, 10
2020/1/19, 175, 78, 21, 23, 4, 12
2020/1/20, 163, 62, 20, 22, 4, 12
2020/1/21, 160, 77, 22, 23, 4, 14
2020/1/22, 171, 77, 19, 26, 8, 15
2020/1/23, 173, 80, 23, 20, 5, 13
2020/1/24, 168, 60, 23, 11, 3, 11
2020/1/25, 151, 64, 25, 7, 4, 11
2020/1/26, 155, 62, 26, 11, 5, 12
2020/1/27, 153, 59, 23, 11, 4, 13
2020/1/28, 156, 73, 28, 8, 4, 16
2020/1/29, 167, 74, 34, 5, 4, 13
2020/1/30, 166, 58, 30, 8, 4, 8
2020/1/31, 148, 34, 26, 8, 3, 6
2020/2/1, 99, 27, 27, 6, 3, 5
2020/2/2, 78, 27, 22, 9, 4, 6
2020/2/3, 87, 30, 26, 9, 2, 8
2020/2/4, 91, 46, 26, 11, 4, 10
2020/2/5, 134, 62, 30, 11, 5, 13
2020/2/6, 157, 66, 29, 11, 4, 13
2020/2/7, 165, 60, 31, 10, 4, 13
2020/2/8, 157, 59, 31, 12, 4, 14
2020/2/9, 159, 57, 29, 15, 3, 15
2020/2/10, 158, 60, 32, 14, 4, 17
2020/2/11, 158, 58, 31, 10, 5, 17
2020/2/12, 154, 33, 28, 5, 1, 12
2020/2/15, 83, 30, 25, 5, 2, 7
2020/2/16, 82, 23, 23, 7, 2, 5
2020/2/17, 49, 27, 28, 4, 1, 6
2020/2/18, 69, 42, 29, 7, 2, 7
2020/2/19, 100, 48, 30, 9, 2, 8
2020/2/20, 129, 37, 27, 6, , 8
2020/2/21, 109, 28, 27, 4, 1, 5
2020/2/22, 74, 25, 27, 9, 2, 3
2020/2/23, 75, 33, 30, 7, 1, 3
2020/2/24, 101, 42, 30, 4, 1, 4
2020/2/25, 105, 27, 26, 4, 1, 3
2020/2/26, 71, 35, 28, 3, 1, 2
2020/2/27, 93, 26, 24, 4, 2, 2
2020/2/28, 71, 21, 24, 1, 1, 2
2020/2/29, 35, 18, 23, 3, 1, 2
2020/3/1, 45, 17, 26, 3, 1, 4
2020/3/2, 41, 21, 27, 3, 1, 3
2020/3/3, 49, 24, 26, 7, 1, 5
2020/3/4, 56, 23, 29, 2, 1, 4
2020/3/5, 48, 18, 28, 2, 1, 5
2020/3/6, 51, 28, 25, 5, 1, 5
2020/3/7, 62, 27, 31, 1, 1, 4
2020/3/8, 35, 29, 26, 2, 1, 5
2020/3/9, 40, 67, 26, 5, 2, 6
2020/3/10, 62, 59, 26, 6, 2, 7
2020/3/11, 67, 35, 24, 6, 1, 6
2020/3/12, 61, 23, 25, 2, 1, 1
2020/3/13, 41, 18, 26, 4, 1, 2
2020/3/14, 31, 45, 27, 8, 1, 4
2020/3/15, 51, 51, 26, 9, 1, 4
2020/3/16, 55, 45, 29, 7, 2, 4
2020/3/17, 56, 47, 30, 9, 2, 5
2020/3/18, 67, 49, 29, 9, 2, 5
2020/3/19, 67, 34, 28, 4, 2, 3
2020/3/20, 57, 22, 29, 3, 2, 2
2020/3/21, 39, 23, 31, 5, 2, 2
2020/3/22, 59, 28, 28, 4, 2, 3
2020/3/23, 58, 21, 37, 4, 2, 2
2020/3/24, 40, 22, 34, 2, 2, 2
2020/3/25, 33, 21, 30, 2, 2, 3
2020/3/26, 33, 17, 30, 2, 2, 3
2020/3/27, 33, 21, 32, 7, 3, 3
2020/3/28, 39, 33, 35, 9, 2, 4
2020/3/29, 58, 34, 32, 1, 2, 3
2020/3/30, 51, , , , , 
2019/10/2, 31, 40, 23, 6, 2, 4
2019/10/3, 36, 37, 28, 8, 2, 4
2019/10/4, 37, 42, 34, 12, 2, 5
2019/10/5, 49, 42, 40, 11, 2, 6
2019/10/6, 50, 47, 36, 9, 2, 7
2019/10/7, 42, 57, 32, 11, 2, 7
2019/10/8, 48, 59, 36, 15, 2, 8
2019/10/9, 53, 61, 35, 18, 2, 9
2019/10/10, 67, 61, 36, 10, 2, 5
2019/10/11, 55, 58, 36, 16, 3, 6
2019/10/12, 60, 60, 40, 11, 2, 4
2019/10/13, 58, 52, 33, 11, 2, 5
2019/10/14, 55, 56, 34, 13, 2, 6
2019/10/15, 56, 61, 35, 8, 2, 5
2019/10/16, 63, 41, 33, 7, 2, 6
2019/10/17, 38, 52, 29, 14, 2, 6
2019/10/18, 50, 40, 32, 4, 2, 3
2019/10/19, 44, 44, 22, 11, 2, 6
2019/10/20, 46, 53, 29, 15, 2, 7
2019/10/21, 65, 37, 32, 6, 2, 7
2019/10/22, 64, 40, 25, 5, 2, 8
2019/10/23, 46, 41, 24, 11, 2, 7
2019/10/24, 54, 49, 25, 15, 2, 5
2019/10/25, 78, 57, 19, 19, 3, 7
2019/10/26, 84, 64, 32, 18, 3, 8
2019/10/27, 110, 54, 24, 12, 3, 8
2019/10/28, 77, 51, 26, 13, 3, 9
2019/10/29, 76, 57, 21, 20, 4, 10
2019/10/30, 90, 58, 31, 17, 3, 9
2019/10/31, 82, 67, 31, 21, 4, 6
2019/11/1, 76, 69, 30, 24, 3, 6
2019/11/2, 98, 67, 27, 20, 3, 4
2019/11/3, 74, 57, 36, 10, 2, 4
2019/11/4, 62, 55, 23, 13, 1, 5
2019/11/5, 58, 52, 35, 12, 2, 5
2019/11/6, 58, 38, 22, 6, 2, 4
2019/11/7, 34, 21, 16, 4, 1, 4
2019/11/8, 29, 28, 20, 3, 1, 5
2019/11/9, 37, 41, 16, 5, 2, 6
2019/11/10, 56, 43, 22, 5, 1, 7
2019/11/11, 73, 32, 33, 2, 1, 4
2019/11/12, 50, 31, 29, 5, 1, 2
2019/11/13, 31, 49, 22, 9, 1, 5
2019/11/14, 47, 45, 17, 14, 1, 4
2019/11/15, 52, 64, 26, 15, 2, 6
2019/11/16, 83, 68, 33, 5, 1, 4
2019/11/17, 63, 45, 23, 6, 2, 5
2019/11/18, 39, 54, 19, 12, 3, 7
2019/11/19, 47, 41, 16, 12, 3, 8
2019/11/20, 55, 49, 13, 16, 3, 11
2019/11/21, 67, 52, 22, 10, 2, 9
2019/11/22, 85, 35, 15, 5, 2, 3
2019/11/23, 43, 38, 16, 7, 2, 4
2019/11/24, 50, 45, 18, 10, 2, 6
2019/11/25, 57, 50, 12, 15, 2, 8
2019/11/26, 87, 50, 9, 14, 2, 8
2019/11/27, 92, 54, 14, 14, 2, 10
2019/11/28, 103, 55, 10, 18, 2, 10
2019/11/29, 110, 68, 7, 24, 2, 6
2019/11/30, 135, 68, 12, 23, 2, 4
2019/12/1, 139, 52, 11, 21, 2, 6
2019/12/2, 121, 58, 11, 20, 2, 6
2019/12/3, 126, 68, 11, 20, 2, 7
2019/12/4, 154, 74, 9, 24, 3, 10
2019/12/5, 160, 79, 9, 26, 3, 11
2019/12/6, 171, 102, 8, 29, 4, 15
2019/12/7, 192, 106, 18, 21, 4, 14
2019/12/8, 205, 83, 16, 22, 4, 12
2019/12/9, 168, 83, 6, 25, 3, 14
2019/12/10, 160, 86, 6, 23, 3, 16
2019/12/11, 174, 76, 14, 22, 2, 16
2019/12/12, 163, 65, 13, 20, 2, 13
2019/12/13, 151, 64, 15, 16, 2, 10
2019/12/14, 152, 68, 11, 20, 2, 12
2019/12/15, 158, 60, 13, 17, 2, 11
2019/12/16, 147, 58, 15, 19, 2, 11
2019/12/17, 135, 53, 11, 19, 2, 11
2019/12/18, 133, 36, 18, 11, 2, 7
2019/12/19, 84, 34, 20, 9, 2, 6
2019/12/20, 69, 45, 23, 11, 2, 8
2019/12/21, 108, 45, 23, 8, 2, 7
2019/12/22, 98, 48, 17, 12, 2, 9
2019/12/23, 113, 64, 13, 16, 2, 10
2019/12/24, 150, 48, 20, 11, 2, 9
2019/12/25, 109, 29, 21, 7, 1, 7
2019/12/26, 76, 32, 18, 14, 1, 4
2019/12/27, 74, 41, 13, 18, 2, 5
2019/12/28, 99, 48, 15, 18, 2, 7
2019/12/29, 105, 33, 13, 19, 2, 6
2019/12/30, 86, , , , , 
2019/7/2, 45, 42, 53, 6, 3, 6
2019/7/3, 42, 41, 51, 4, 3, 5
2019/7/4, 46, 43, 48, 6, 2, 3
2019/7/5, 41, 46, 61, 6, 3, 2
2019/7/6, 44, 45, 58, 7, 3, 2
2019/7/7, 37, 48, 51, 14, 3, 3
2019/7/8, 50, 47, 65, 7, 3, 3
2019/7/9, 35, 46, 68, 6, 3, 3
2019/7/10, 36, 38, 60, 7, 2, 3
2019/7/11, 28, 32, 53, 4, 2, 2
2019/7/12, 43, 28, 48, 4, 2, 3
2019/7/13, 35, 38, 55, 5, 2, 3
2019/7/14, 34, 43, 52, 5, 2, 3
2019/7/15, 36, 46, 52, 8, 3, 4
2019/7/16, 35, 41, 47, 3, 3, 4
2019/7/17, 40, 36, 47, 6, 3, 5
2019/7/18, 41, 43, 52, 6, 3, 6
2019/7/19, 43, 49, 57, 7, 3, 3
2019/7/20, 45, 41, 58, 6, 3, 5
2019/7/21, 57, 40, 58, 7, 3, 5
2019/7/22, 55, 40, 46, 5, 3, 5
2019/7/23, 43, 42, 60, 9, 3, 6
2019/7/24, 47, 38, 68, 6, 3, 5
2019/7/25, 57, 41, 46, 8, 3, 4
2019/7/26, 39, 45, 53, 8, 3, 3
2019/7/27, 39, 52, 48, 9, 3, 5
2019/7/28, 97, 59, 66, 8, 3, 6
2019/7/29, 110, 55, 70, 9, 3, 6
2019/7/30, 93, 62, 77, 10, 3, 7
2019/7/31, 93, 45, 64, 5, 3, 5
2019/8/1, 64, 50, 56, 11, 3, 4
2019/8/2, 47, 53, 59, 14, 4, 5
2019/8/3, 53, 45, 67, 8, 3, 4
2019/8/4, 47, 51, 59, 8, 3, 5
2019/8/5, 39, 54, 59, 7, 3, 6
2019/8/6, 60, 47, 49, 6, 5, 6
2019/8/7, 39, 49, 58, 5, 5, 7
2019/8/8, 42, 50, 55, 9, 4, 10
2019/8/9, 51, 50, 56, 12, 2, 4
2019/8/10, 51, 54, 52, 5, 1, 4
2019/8/11, 51, 42, 55, 8, 1, 4
2019/8/12, 45, 47, 59, 11, 2, 5
2019/8/13, 57, 48, 70, 14, 2, 7
2019/8/14, 55, 52, 48, 14, 2, 7
2019/8/15, 59, 49, 48, 6, 1, 5
2019/8/16, 49, 44, 47, 9, 1, 4
2019/8/17, 38, 45, 39, 15, 2, 5
2019/8/18, 48, 34, 46, 6, 1, 4
2019/8/19, 29, 34, 50, 8, 1, 5
2019/8/20, 32, 37, 50, 11, 1, 5
2019/8/21, 34, 44, 50, 11, 2, 7
2019/8/22, 32, 42, 55, 12, 2, 7
2019/8/23, 37, 38, 51, 6, 1, 6
2019/8/24, 53, 32, 36, 9, 2, 4
2019/8/25, 43, 38, 49, 11, 2, 5
2019/8/26, 37, 43, 45, 15, 2, 6
2019/8/27, 53, 52, 51, 15, 2, 7
2019/8/28, 41, 53, 58, 20, 3, 7
2019/8/29, 64, 48, 56, 15, 2, 8
2019/8/30, 58, 58, 55, 11, 2, 7
2019/8/31, 60, 59, 56, 8, 1, 4
2019/9/1, 54, 54, 51, 7, 1, 5
2019/9/2, 52, 43, 42, 9, 1, 5
