date, pm25, pm10, o3, no2, so2, co
2020/11/4, 56, 55, 36, 15, , 1
2020/11/5, 61, 53, 41, 13, , 1
2020/11/6, 58, 56, 51, 15, , 1
2020/11/7, 52, 55, 68, 12, , 1
2020/11/8, 53, 49, 40, 8, , 1
2020/11/9, 55, 49, 47, 12, , 1
2020/11/10, 55, 52, 43, 12, , 1
2020/11/11, 56, 52, 41, 14, , 1
2020/11/12, 57, 54, 55, 14, , 2
2020/11/13, 58, 50, 20, 13, , 1
2020/11/14, 61, 40, 41, 9, , 1
2020/11/15, 54, 36, 40, 7, , 
2020/11/16, 43, 44, 36, 12, , 
2020/11/17, 35, 53, 23, 14, , 1
2020/11/18, 56, 54, 43, 14, , 1
2020/11/19, 59, 58, 34, 15, , 1
2020/11/20, 61, 45, 30, 12, , 1
2020/11/21, 56, 36, 45, 11, , 1
2020/11/22, 42, 37, 53, 8, , 1
2020/11/23, 34, 43, 37, 11, , 
2020/11/24, 37, 44, 113, 10, , 2
2020/11/25, 32, 43, 31, 11, , 3
2020/11/26, 29, 51, 43, 16, , 5
2020/11/27, 39, 56, 47, 19, , 5
2020/11/28, 50, , , , , 
2020/12/1, 25, 51, 81, 14, , 96
2020/12/2, 41, 57, 47, 16, , 1
2020/12/3, 52, 53, 40, 14, , 6
2020/12/4, 50, 55, 47, 14, , 1
2020/12/5, 49, 57, 56, 14, , 1
2020/12/6, 54, 54, 60, 8, , 1
2020/12/7, 58, 55, 41, 9, , 
2020/12/8, 56, 51, 67, , , 
2020/12/9, 54, 43, 50, , , 7
2020/12/10, 23, 48, 23, , , 4
2020/12/11, 40, 46, 42, 2, , 2
2020/12/12, 43, 44, 46, 4, , 2
2020/12/13, 47, 34, 35, , , 
2020/12/14, 30, 43, 37, , , 1
2020/12/15, 29, 47, 40, 4, , 
2020/12/16, 37, 49, 55, 12, , 1
2020/12/17, 44, 54, 49, 13, , 1
2020/12/18, 52, 50, 31, 8, , 1
2020/12/19, 56, 37, 36, 6, , 1
2020/12/20, 42, 28, 43, , , 
2020/12/21, 28, 44, 57, 15, , 1
2020/12/22, 39, 53, 51, 16, , 1
2020/12/23, 49, 59, 44, 17, , 2
2020/12/24, 60, 56, 55, 12, , 1
2020/12/25, 57, 46, 56, 7, , 2
2020/12/26, 54, 39, 40, 6, , 
2020/12/27, 45, 35, 33, 4, , 
2020/12/28, 44, 43, 43, 10, , 
2020/12/29, 47, 46, 33, 10, , 
2020/12/30, 46, 42, 43, 11, , 
2020/12/31, 39, 51, 57, 11, , 1
2021/1/1, 50, 53, 51, 8, , 
2021/1/2, 69, 47, 37, 5, , 
2021/1/3, 57, 39, 38, 5, , 
2021/1/4, 50, 41, 34, 8, , 2
2020/7/2, 21, 30, 14, 21, , 6
2020/7/3, 26, 38, 18, 22, , 5
2020/7/4, 55, 26, 25, 12, , 2
2020/7/5, 51, 12, 22, 11, , 3
2020/7/6, 13, 36, 13, 21, , 6
2020/7/7, 39, 43, 13, 23, , 5
2020/7/8, 68, 33, 13, 20, , 4
2020/7/9, 61, 37, 13, 27, , 6
2020/7/10, 42, 53, 7, 31, , 9
2020/7/11, 63, 63, 11, 32, , 10
2020/7/12, 88, 67, 23, 28, , 10
2020/7/13, 114, 46, 18, 21, , 4
2020/7/14, 87, 30, 18, 23, , 4
2020/7/15, 30, 38, 19, 26, , 5
2020/7/16, 34, 42, 8, 25, , 8
2020/7/17, 61, 52, 5, 32, , 11
2020/7/18, 64, 49, 8, 23, , 8
2020/7/19, 87, 30, 22, 13, , 5
2020/7/20, 59, 21, 20, 12, , 3
2020/7/21, 40, 13, 20, 12, , 3
2020/7/22, 27, 13, 18, 15, , 2
2020/7/23, 12, 15, 23, 13, , 2
2020/7/24, 26, 24, 19, 20, , 3
2020/7/25, 23, 35, 11, 25, , 5
2020/7/26, 35, 47, 8, 33, , 8
2020/7/27, 62, 60, 10, 33, , 10
2020/7/28, 105, 58, 19, 29, , 8
2020/7/29, 105, 53, 21, 32, , 6
2020/7/30, 73, 50, 15, 29, , 6
2020/7/31, 68, 58, 10, 34, , 8
2020/8/1, 75, 48, 18, 21, , 6
2020/8/2, 65, 44, 32, 21, , 6
2020/8/3, 66, 54, 28, 28, , 6
2020/8/4, 82, 61, 29, 32, , 8
2020/8/5, 98, 47, 17, 17, , 4
2020/8/6, 81, 47, 18, 20, , 4
2020/8/7, 54, 58, 22, 29, , 6
2020/8/8, 71, 60, 33, 28, , 7
2020/8/9, 90, 52, 27, 17, , 5
2020/8/10, 90, 44, 14, 23, , 5
2020/8/11, 64, 46, 19, 25, , 5
2020/8/12, 65, 52, 22, 27, , 5
2020/8/13, 63, 58, 25, 28, , 6
2020/8/14, 87, 54, 19, 21, , 4
2020/8/15, 84, 54, 30, 20, , 
2020/8/16, 94, 51, 39, 18, , 
2020/8/17, 94, 48, 27, 26, , 
2020/8/18, 74, 49, 15, 24, , 
2020/8/19, 72, 53, 88, 23, , 
2020/8/20, 72, 50, 26, 28, , 3
2020/8/21, 76, 41, 30, 27, , 3
2020/8/22, 46, 48, 40, 18, , 4
2020/8/23, 48, 47, 22, 11, , 4
2020/8/24, 75, 26, 25, 10, , 1
2020/8/25, 44, 33, 18, 15, , 2
2020/8/26, 33, 20, 20, 13, , 2
2020/8/27, 25, 29, 24, 17, , 4
2020/8/28, 34, 41, 8, 22, , 4
2020/8/29, 51, 41, 29, 17, , 5
2020/8/30, 69, 26, 37, 15, , 3
2020/8/31, 54, 33, 25, 20, , 3
2020/9/1, 57, 35, 8, 17, , 3
2020/9/2, 58, 47, 30, 21, , 4
2020/9/3, 69, 53, 30, 25, , 4
2020/9/4, 88, 52, 28, 22, , 4
2020/9/5, 79, 46, 29, 15, , 3
2020/9/6, 75, 33, 39, 14, , 3
2020/9/7, 62, 42, 25, 25, , 4
2020/9/8, 61, 52, 2, 24, , 5
2020/9/9, 74, 54, 29, 25, , 6
2020/9/10, 80, 50, 32, 20, , 4
2020/9/11, 70, 46, 26, 18, , 3
2020/9/12, 63, 44, 34, 16, , 3
2020/9/13, 61, 40, 46, 14, , 3
2020/9/14, 62, 46, 32, 25, , 4
2020/9/15, 53, 60, 24, 24, , 5
2020/9/16, 74, 65, 37, 23, , 5
2020/9/17, 94, 59, 43, 19, , 4
2020/9/18, 81, 46, 54, 11, , 3
2020/9/19, 64, 37, 57, 11, , 4
2020/9/20, 57, 39, 55, 12, , 4
2020/9/21, 59, 47, 38, 21, , 4
2020/9/22, 60, 50, 42, 21, , 4
2020/9/23, 64, 47, 43, 21, , 4
2020/9/24, 97, 55, 37, 21, , 4
2020/9/25, 61, 50, 12, 17, , 4
2020/9/26, 67, 29, 30, 9, , 3
2020/9/27, 44, 23, 39, 11, , 2
2020/9/28, 30, 40, 32, 18, , 3
2020/9/29, 37, 42, 24, 12, , 2
2020/9/30, 53, 40, 29, 12, , 2
2020/10/1, 53, 41, 28, 15, , 3
2020/4/2, 55, 53, 54, 16, , 2
2020/4/3, 49, 61, 67, 17, , 3
2020/4/4, 53, 63, 59, 13, , 4
2020/4/5, 70, 53, 41, 9, , 3
2020/4/6, 66, 44, 42, 14, , 3
2020/4/7, 46, 48, 55, 16, , 3
2020/4/8, 50, 59, 45, 17, , 3
2020/4/9, 55, 66, 44, 17, , 4
2020/4/10, 76, 60, 47, 12, , 3
2020/4/11, 79, 53, 35, 12, , 3
2020/4/12, 70, 49, 19, 11, , 3
2020/4/13, 74, 43, 29, 16, , 3
2020/4/14, 65, 44, 43, 21, , 3
2020/4/15, 57, 54, 37, 22, , 4
2020/4/16, 61, 61, 56, 22, , 5
2020/4/17, 83, 61, 52, 26, , 5
2020/4/18, 81, 58, 58, 18, , 4
2020/4/19, 70, 46, 53, 12, , 4
2020/4/20, 60, 47, 39, 19, , 4
2020/4/21, 55, 48, 33, 21, , 3
2020/4/22, 43, 55, 40, 26, , 5
2020/4/23, 53, 68, 12, 27, , 5
2020/4/24, 71, 57, 14, 16, , 3
2020/4/25, 79, 44, 30, 16, , 5
2020/4/26, 61, 31, 27, 12, , 3
2020/4/27, 51, 31, 20, 14, , 2
2020/4/28, 28, 35, 22, 17, , 3
2020/4/29, 19, 50, 25, 29, , 5
2020/4/30, 34, 60, 33, 30, , 4
2020/5/1, 53, 60, 61, 22, , 5
2020/5/2, 73, 54, 50, 20, , 5
2020/5/3, 75, 52, 51, 16, , 5
2020/5/4, 74, 53, 31, 21, , 5
2020/5/5, 76, 58, 29, 29, , 5
2020/5/6, 58, 57, 23, 32, , 5
2020/5/7, 56, 55, 31, 32, , 5
2020/5/8, 46, 69, 39, 35, , 6
2020/5/9, 60, 64, 39, 24, , 5
2020/5/10, 82, 48, 33, 14, , 5
2020/5/11, 63, 51, 24, 23, , 5
2020/5/12, 69, 62, 8, 29, , 7
2020/5/13, 70, 64, 23, 35, , 6
2020/5/14, 76, 59, 23, 31, , 6
2020/5/15, 74, 95, 21, 33, , 6
2020/5/16, 81, 52, 36, 22, , 5
2020/5/17, 58, 43, 43, 17, , 4
2020/5/18, 53, 47, 31, 24, , 5
2020/5/19, 53, 56, 10, 22, , 6
2020/5/20, 78, 56, 9, 20, , 4
2020/5/21, 98, 27, 18, 16, , 4
2020/5/22, 50, 28, 18, 20, , 4
2020/5/23, 42, 29, 19, 25, , 4
2020/5/24, 43, 27, 29, 20, , 4
2020/5/25, 36, 33, 22, 28, , 5
2020/5/26, 41, 45, 21, 26, , 5
2020/5/27, 40, 59, 7, 25, , 7
2020/5/28, 79, 62, 9, 25, , 7
2020/5/29, 114, 56, 12, 21, , 6
2020/5/30, 95, 62, 17, 24, , 6
2020/5/31, 99, 57, 28, 17, , 6
2020/6/1, 107, 48, 17, 19, , 5
2020/6/2, 87, 55, 5, 26, , 7
2020/6/3, 74, 45, 15, 16, , 4
2020/6/4, 73, 30, 16, 20, , 4
2020/6/5, 39, 40, 16, 25, , 5
2020/6/6, 63, 46, 20, 24, , 6
2020/6/7, 66, 45, 27, 20, , 6
2020/6/8, 77, 48, 10, 28, , 8
2020/6/9, 77, 51, 16, 29, , 7
2020/6/10, 79, 54, 16, 31, , 6
2020/6/11, 76, 58, 11, 31, , 6
2020/6/12, 89, 39, 17, 16, , 3
2020/6/13, 63, 18, 11, 21, , 4
2020/6/14, 11, 25, 18, 24, , 4
2020/6/15, 20, 36, 15, 21, , 5
2020/6/16, 54, 44, 7, 23, , 6
2020/6/17, 68, 37, 16, 17, , 4
2020/6/18, 62, 27, 5, 21, , 7
2020/6/19, 27, 32, 7, 25, , 7
2020/6/20, 44, 32, 7, 22, , 6
2020/6/21, 54, 32, 12, 18, , 6
2020/6/22, 48, 44, 6, 22, , 7
2020/6/23, 72, 24, 20, 13, , 3
2020/6/24, 49, 9, 21, 11, , 2
2020/6/25, 8, 18, 13, 22, , 4
2020/6/26, 10, 29, 11, 28, , 5
2020/6/27, 35, 25, 13, 19, , 4
2020/6/28, 33, 28, 15, 20, , 5
2020/6/29, 27, 24, 19, 14, , 3
2020/6/30, 50, 19, 13, 18, , 3
2020/7/1, 16, 21, 20, 17, , 4
2020/1/2, 58, 54, 41, 11, , 3
2020/1/3, 52, 61, 44, 14, , 4
2020/1/4, 58, 49, 51, 10, , 3
2020/1/5, 61, 36, 28, 5, , 2
2020/1/6, 53, 49, 32, 7, , 3
2020/1/7, 57, 57, 36, 10, , 3
2020/1/8, 55, 50, 24, 6, , 2
2020/1/9, 40, 48, 39, 11, , 3
2020/1/10, 37, 55, 43, 12, , 3
2020/1/11, 46, 53, 63, 11, , 3
2020/1/12, 48, 49, 58, 9, , 3
2020/1/13, 52, 53, 54, 13, , 4
2020/1/14, 52, 62, 54, 13, , 3
2020/1/15, 53, 61, 62, 13, , 3
2020/1/16, 52, 67, 60, 20, , 4
2020/1/17, 49, 62, 38, 14, , 5
2020/1/19, 65, 59, 46, 9, , 3
2020/1/20, 68, 59, 61, 14, , 3
2020/1/21, 65, 63, 58, 15, , 4
2020/1/22, 66, 61, 52, 13, , 4
2020/1/23, 63, 56, 39, 13, , 4
2020/1/24, 57, 55, 45, 15, , 4
2020/1/25, 52, 52, 58, 12, , 3
2020/1/26, 54, 46, 54, 10, , 2
2020/1/27, 50, 52, 44, 29, , 2
2020/1/28, 51, 59, 44, 14, , 3
2020/1/29, 48, 51, 30, 11, , 2
2020/1/30, 48, 52, 46, 14, , 2
2020/1/31, 49, 58, 52, 16, , 3
2020/2/1, 56, 55, 49, 12, , 3
2020/2/2, 57, 48, 49, 8, , 3
2020/2/3, 49, 44, 34, 12, , 2
2020/2/4, 36, 46, 34, 10, , 2
2020/2/5, 29, 52, 33, 12, , 2
2020/2/6, 37, 49, 35, 12, , 2
2020/2/7, 41, 49, 47, 15, , 3
2020/2/8, 44, 48, 57, 13, , 2
2020/2/9, 43, 44, 53, 10, , 2
2020/2/10, 40, 55, 49, 17, , 3
2020/2/11, 53, 61, 60, 17, , 4
2020/2/12, 65, 61, 50, 17, , 4
2020/2/13, 74, 57, 46, 14, , 3
2020/2/14, 65, 62, 60, 17, , 3
2020/2/15, 60, 60, 66, 15, , 3
2020/2/16, 74, 52, 52, 10, , 3
2020/2/17, 63, 46, 36, 13, , 3
2020/2/18, 45, 53, 56, 16, , 3
2020/2/19, 42, 59, 70, 18, , 3
2020/2/20, 54, 67, 66, 19, , 3
2020/2/21, 62, 67, 43, 18, , 4
2020/2/22, 66, 59, 50, 16, , 4
2020/2/23, 68, 54, 42, 11, , 3
2020/2/24, 65, 57, 33, 15, , 4
2020/2/25, 59, 58, 41, 17, , 3
2020/2/26, 59, 57, 52, 19, , 3
2020/2/27, 54, 59, 44, 20, , 4
2020/2/28, 53, 62, 53, 22, , 5
2020/2/29, 57, 61, 68, 16, , 5
2020/3/1, 65, 56, 47, 14, , 5
2020/3/2, 73, 59, 55, 25, , 4
2020/3/3, 58, 65, 61, 22, , 5
2020/3/4, 66, 62, 62, 22, , 5
2020/3/5, 66, 65, 71, 23, , 5
2020/3/6, 68, 67, 52, 21, , 5
2020/3/7, 70, 63, 61, 17, , 5
2020/3/8, 64, 51, 50, 12, , 4
2020/3/9, 56, 60, 51, 17, , 4
2020/3/10, 53, 67, 43, 23, , 5
2020/3/11, 59, 66, 43, 21, , 4
2020/3/12, 60, 61, 38, 19, , 8
2020/3/13, 52, 68, 38, 20, , 6
2020/3/14, 26, 59, 62, 15, , 4
2020/3/15, 19, 51, 64, 12, , 3
2020/3/16, 21, 66, 35, 17, , 4
2020/3/17, 20, 62, 42, 15, , 3
2020/3/18, 49, 59, 49, 16, , 3
2020/3/19, 54, 56, 49, 18, , 3
2020/3/20, 52, 61, 58, 18, , 4
2020/3/21, 55, 55, 34, 12, , 3
2020/3/22, 61, 40, 46, 8, , 2
2020/3/23, 56, 40, 31, 11, , 2
2020/3/24, 43, 44, 29, 13, , 2
2020/3/25, 30, 47, 45, 13, , 2
2020/3/26, 27, 54, 43, 18, , 3
2020/3/27, 44, 53, 34, 12, , 2
2020/3/28, 56, 55, 45, 10, , 3
2020/3/29, 70, 53, 7, 8, , 3
2020/3/30, 77, , , , , 
2019/10/2, 23, 29, 22, 14, , 
2019/10/3, 26, 35, 23, 15, , 2
2019/10/4, 35, 41, 28, 17, , 
2019/10/5, 38, 43, 35, 17, , 3
2019/10/6, 49, 40, 40, 15, , 3
2019/10/7, 52, 41, 31, 19, , 3
2019/10/8, 49, 49, 31, 21, , 4
2019/10/9, 42, 54, 36, 26, , 4
2019/10/10, 44, 57, 35, 29, , 4
2019/10/11, 52, 62, 17, 32, , 6
2019/10/12, 55, 71, 17, 30, , 7
2019/10/13, 74, 63, 36, 21, , 5
2019/10/14, 89, 42, 10, 13, , 3
2019/10/15, 58, 42, 25, 14, , 3
2019/10/16, 45, 49, 18, 13, , 3
2019/10/17, 47, 52, 27, 14, , 2
2019/10/18, 50, 56, 35, 19, , 4
2019/10/19, 51, 56, 26, 13, , 4
2019/10/20, 58, 49, 35, 4, , 2
2019/10/21, 68, 45, 39, 10, , 2
2019/10/22, 60, 40, 34, 11, , 2
2019/10/23, 49, 45, 33, 13, , 2
2019/10/24, 34, 55, 31, 12, , 2
2019/10/25, 57, 52, 40, 16, , 3
2019/10/26, 49, 50, 30, 15, , 3
2019/10/27, 52, 37, 21, 8, , 2
2019/10/28, 45, 40, 24, 9, , 2
2019/10/29, 32, 41, 24, 11, , 2
2019/10/30, 21, 46, 32, 15, , 2
2019/10/31, 25, 48, 37, 10, , 2
2019/11/1, 40, 36, 30, 9, , 2
2019/11/2, 38, 31, 43, 10, , 2
2019/11/3, 25, 38, 37, 8, , 2
2019/11/4, 35, 49, 24, 14, , 3
2019/11/5, 42, 54, 37, 16, , 3
2019/11/6, 52, 54, 42, 17, , 3
2019/11/7, 46, 56, 49, 18, , 3
2019/11/8, 49, 58, 37, 22, , 4
2019/11/9, 50, 54, 53, 15, , 3
2019/11/10, 58, 56, 59, 11, , 3
2019/11/11, 52, 63, 36, 16, , 4
2019/11/12, 55, 64, 46, 13, , 3
2019/11/13, 61, 57, 40, 11, , 3
2019/11/14, 65, 53, 47, 13, , 3
2019/11/15, 52, 60, 53, 15, , 3
2019/11/16, 52, 53, 31, 10, , 2
2019/11/17, 49, 41, 40, 11, , 2
2019/11/18, 34, 46, 48, 16, , 3
2019/11/19, 37, 60, 58, 19, , 2
2019/11/20, 46, 59, 44, 19, , 3
2019/11/21, 55, 57, 39, 15, , 3
2019/11/22, 49, 66, 44, 13, , 4
2019/11/23, 58, 58, 34, 8, , 2
2019/11/24, 57, 44, 29, 5, , 2
2019/11/25, 44, 38, 15, 7, , 2
2019/11/26, 33, 44, 29, 11, , 1
2019/11/27, 34, 50, 41, 15, , 2
2019/11/28, 38, 56, 44, 13, , 2
2019/11/29, 40, 52, 34, 14, , 3
2019/11/30, 41, 46, 52, 12, , 2
2019/12/1, 41, 48, 44, 10, , 2
2019/12/2, 51, 55, 41, 16, , 3
2019/12/3, 54, 59, 38, 13, , 3
2019/12/4, 60, 53, 33, 13, , 2
2019/12/5, 49, 52, 48, 15, , 2
2019/12/6, 44, 59, 43, 11, , 2
2019/12/7, 51, 50, 38, 11, , 3
2019/12/8, 55, 46, 45, 8, , 3
2019/12/9, 51, 53, 40, 12, , 4
2019/12/10, 53, 60, 41, 15, , 4
2019/12/11, 53, 61, 39, 15, , 4
2019/12/12, 52, 58, 57, 14, , 3
2019/12/13, 52, 56, 43, 12, , 4
2019/12/15, 45, 48, 38, 7, , 2
2019/12/16, 49, 55, 40, 10, , 2
2019/12/17, 41, 58, 58, 14, , 2
2019/12/18, 54, 59, 49, 14, , 3
2019/12/19, 58, 61, 24, 13, , 3
2019/12/20, 52, 54, 44, 12, , 2
2019/12/21, 44, 55, 49, 11, , 2
2019/12/22, 49, 50, 63, 9, , 2
2019/12/23, 49, 55, 48, 14, , 3
2019/12/24, 50, 56, 36, 9, , 2
2019/12/25, 48, 40, 38, 4, , 3
2019/12/26, 37, 44, 42, 11, , 2
2019/12/27, 39, 56, 50, 17, , 3
2019/12/28, 58, 54, 68, 11, , 3
2019/12/29, 61, 43, 53, 6, , 2
2019/12/30, 55, , , , , 
2019/7/2, 58, 68, 4, 44, , 7
2019/7/3, 68, 74, 4, 44, , 5
2019/7/4, 100, 77, 6, 46, , 6
2019/7/5, 110, 73, 4, 44, , 7
2019/7/6, 105, 68, 5, 37, , 4
2019/7/7, 69, 68, 3, 23, , 5
2019/7/8, 107, 82, 2, 33, , 11
2019/7/9, 134, 79, 3, 35, , 11
2019/7/10, 139, 73, 3, 34, , 10
2019/7/11, 100, 59, 5, 34, , 9
2019/7/12, 100, 68, 10, 30, , 8
2019/7/13, 115, 68, 16, 30, , 8
2019/7/14, 126, 68, 20, 29, , 8
2019/7/15, 124, 71, 10, 41, , 10
2019/7/16, 123, 65, 16, 32, , 8
2019/7/17, 87, 82, 3, 46, , 11
2019/7/18, 96, 86, 10, 42, , 11
2019/7/19, 142, 83, 8, 42, , 11
2019/7/20, 121, 69, 6, 38, , 10
2019/7/21, 103, 51, 15, 18, , 6
2019/7/22, 85, 27, 8, 19, , 4
2019/7/23, 28, 46, 10, 23, , 6
2019/7/24, 54, 57, 8, 31, , 8
2019/7/25, 71, 59, 13, 24, , 6
2019/7/26, 79, 63, 9, 33, , 8
2019/7/27, 91, 64, 6, 36, , 11
2019/7/28, 87, 63, 11, 31, , 9
2019/7/29, 96, 61, 10, 30, , 8
2019/7/30, 99, 64, 9, 38, , 9
2019/7/31, 77, 56, 6, 23, , 7
2019/8/1, 74, 39, 13, 18, , 4
2019/8/2, 53, 54, 9, 35, , 8
2019/8/3, 54, 56, 15, 31, , 8
2019/8/4, 63, 47, 26, 29, , 6
2019/8/5, 59, 58, 15, 36, , 7
2019/8/6, 60, 60, 8, 24, , 5
2019/8/7, 88, 51, 16, 22, , 5
2019/8/8, 74, 54, 16, 24, , 6
2019/8/9, 69, 66, 13, 32, , 7
2019/8/10, 84, 66, 16, 33, , 7
2019/8/11, 99, 58, 25, 20, , 7
2019/8/12, 93, 53, 13, 28, , 6
2019/8/13, 62, 63, 7, 40, , 8
2019/8/14, 61, 64, 15, 35, , 7
2019/8/15, 49, 65, 19, 29, , 7
2019/8/16, 70, 67, 8, 25, , 5
2019/8/17, 100, 51, 14, 22, , 3
2019/8/18, 80, 53, 4, 28, , 3
2019/8/19, 67, 72, 1, 37, , 5
2019/8/20, 93, 69, 11, 38, , 3
2019/8/21, 77, 73, 3, 39, , 2
2019/8/22, 72, 76, 17, 42, , 3
2019/8/23, 88, 71, 24, 34, , 4
2019/8/24, 74, 65, 26, 30, , 2
2019/8/25, 71, 60, 21, 24, , 2
2019/8/26, 80, 59, 22, 27, , 3
2019/8/27, 69, 67, 18, 36, , 1
2019/8/28, 67, 65, 23, 28, , 
2019/8/29, 70, 53, 18, 21, , 
2019/8/30, 51, 55, 22, 21, , 
2019/8/31, 60, 56, 29, 24, , 
2019/9/1, 60, 52, 38, 20, , 
2019/9/2, 61, 54, 23, 29, , 2
2019/9/3, 56, 60, 21, 31, , 2
2019/9/4, 56, 71, 16, 37, , 3
2019/9/5, 59, 56, 16, 18, , 1
2019/9/6, 60, 45, 16, 22, , 
2019/9/7, 52, 39, 17, 14, , 
2019/9/8, 47, 38, 26, 9, , 
2019/9/9, 53, 26, 13, 16, , 
2019/9/10, 34, 29, 16, 18, , 2
2019/9/11, 28, 31, 21, 19, , 
2019/9/12, 36, 42, 25, 28, , 2
2019/9/13, 45, 54, 32, 29, , 3
2019/9/14, 57, 59, 23, 17, , 2
2019/9/15, 73, 43, 25, 8, , 
2019/9/16, 67, 36, 19, 15, , 
2019/9/17, 34, 42, 28, 15, , 
2019/9/18, 50, 46, 42, 11, , 
2019/9/19, 56, 39, 24, 9, , 
2019/9/20, 62, 27, 29, 11, , 
2019/9/21, 39, 29, 31, 16, , 
2019/9/22, 30, 35, 42, 14, , 
2019/9/23, 34, 53, 29, 23, , 
2019/9/24, 60, 61, 34, 26, , 2
2019/9/25, 68, 69, 44, 32, , 1
2019/9/26, 73, 77, 25, 32, , 
2019/9/27, 85, 59, 22, 19, , 
2019/9/28, 80, 50, 42, 20, , 
2019/9/29, 62, 46, 34, 13, , 
2019/9/30, 59, 36, 15, 11, , 
2019/10/1, 51, 18, 15, 13, , 
2019/4/2, 68, 59, 47, , , 1
2019/4/3, 72, 64, 29, , , 3
2019/4/4, 79, 65, 30, , , 
2019/4/5, 89, 58, 31, , , 
2019/4/6, 80, 51, 50, , , 2
2019/4/7, 60, 45, 63, , , 
2019/4/8, 58, 54, 31, , , 1
2019/4/9, 59, 67, 13, , , 
2019/4/10, 78, 69, 26, , , 
2019/4/11, 80, 72, 42, , , 1
2019/4/12, 84, 74, 18, 148, , 2
2019/4/13, 93, 78, 3, 102, , 3
2019/4/14, 114, 72, 29, 60, , 2
2019/4/15, 129, 67, 33, 64, , 2
2019/4/16, 90, 67, 43, 49, , 2
2019/4/17, 75, 67, 47, 48, , 2
2019/4/18, 72, 81, 15, 47, , 2
2019/4/19, 82, 51, 24, 28, , 1
2019/4/20, 82, 52, 23, 21, , 
2019/4/21, 77, 52, 32, 16, , 
2019/4/22, 86, 53, 23, 25, , 1
2019/4/23, 66, 69, 11, 35, , 1
2019/4/24, 78, 68, 1, 29, , 1
2019/4/25, 92, 60, 15, 23, , 1
2019/4/26, 85, 66, 24, 26, , 2
2019/4/27, 92, 68, 41, 27, , 3
2019/4/28, 90, 62, 56, 24, , 3
2019/4/29, 92, 64, 21, 28, , 2
2019/4/30, 86, 70, 24, 29, , 2
2019/5/1, 69, 66, 32, 26, , 1
2019/5/2, 73, 68, 11, 34, , 4
2019/5/3, 67, 75, 9, 39, , 3
2019/5/4, 77, 62, 14, 20, , 2
2019/5/5, 71, 56, 17, 19, , 2
2019/5/6, 63, 74, 7, 37, , 3
2019/5/7, 84, 83, 15, 39, , 3
2019/5/8, 93, 86, 4, 37, , 5
2019/5/9, 106, 66, 9, 20, , 1
2019/5/10, 88, 59, 17, 26, , 2
2019/5/11, 72, 64, 22, 30, , 2
2019/5/12, 85, 61, 29, 27, , 2
2019/5/13, 90, 69, 9, 43, , 3
2019/5/14, 73, 77, 15, 66, , 3
2019/5/15, 78, 79, 28, 116, , 3
2019/5/16, 71, 92, 8, 91, , 6
2019/5/17, 91, 80, 9, 26, , 2
2019/5/18, 127, 51, 18, 17, , 3
2019/5/19, 70, 46, 10, 22, , 1
2019/5/20, 65, 44, 9, 19, , 
2019/5/21, 66, 31, 16, 14, , 
2019/5/22, 47, 45, 12, 26, , 1
2019/5/23, 44, 58, 11, 34, , 3
2019/5/24, 58, 79, 2, 44, , 9
2019/5/25, 58, 79, 16, 21, , 1
2019/5/26, 70, 56, 12, 19, , 1
2019/5/27, 69, 51, 17, 23, , 1
2019/5/28, 67, 66, 9, 31, , 3
2019/5/29, 64, 103, 18, 14, , 
2019/5/30, 56, 50, 6, 18, , 
2019/5/31, 27, 28, 8, 14, , 1
2019/6/1, 31, 37, 7, 17, , 5
2019/6/2, 27, 33, 11, 21, , 1
2019/6/3, 40, 48, 7, 32, , 6
2019/6/4, 40, 68, 1, 38, , 6
2019/6/5, 59, 66, 8, 35, , 2
2019/6/6, 69, 55, 7, 19, , 2
2019/6/7, 69, 49, 8, 23, , 1
2019/6/8, 43, 56, 11, 31, , 4
2019/6/9, 61, 57, 16, 29, , 3
2019/6/10, 74, 70, 7, 35, , 4
2019/6/11, 85, 72, 9, 28, , 4
2019/6/12, 88, 55, 10, 20, , 1
2019/6/13, 66, 31, 10, 15, , 2
2019/6/14, 38, 17, 9, 14, , 
2019/6/15, 17, 23, 11, 15, , 1
2019/6/16, 18, 38, 13, 17, , 2
2019/6/17, 50, 50, 3, 23, , 3
2019/6/18, 73, 46, 6, 24, , 3
2019/6/19, 61, 57, 3, 32, , 6
2019/6/20, 53, 58, 11, 26, , 5
2019/6/21, 51, 72, 4, 35, , 4
2019/6/22, 79, 75, 7, 41, , 7
2019/6/23, 107, 67, 4, 35, , 6
2019/6/24, 110, 59, 6, 27, , 4
2019/6/25, 108, 41, 6, 23, , 1
2019/6/26, 49, 62, 1, 34, , 6
2019/6/27, 64, 86, , 47, , 12
2019/6/28, 104, 81, 16, 34, , 9
2019/6/29, 106, 45, 16, 12, , 1
2019/6/30, 56, 26, 11, 15, , 3
2019/7/1, 28, 47, 7, 31, , 5
2019/1/2, 75, 39, , 9, , 2
2019/1/3, 66, 48, , 13, , 2
2019/1/4, 75, 55, , 14, , 3
2019/1/5, 86, 51, , 10, , 
2019/1/6, 86, 49, , 5, , 
2019/1/7, 80, 38, , 6, , 
2019/1/8, 60, 38, , 6, , 2
2019/1/9, 61, 41, , 12, , 3
2019/1/10, 58, 42, , 9, , 2
2019/1/11, 59, 46, , 12, , 2
